a01	stime_h_vx4	stime_m_vx4	res_id_vx4	consent_vx4	v1_01	pid_v1	mid_v1	v1_02	v1_03	v1_04	v1_05	v1_06	v1_07	v1_08	v1_09	v1_10	v1_11	v1_15	v1_16	v1_12	v1_13	v1_14	hhid2	del	hh_type	round
5068.0	14	27	1	1	2																		"5068"		3	3.0
5069.0	13	57	1	1	2																		"5069"		3	3.0
5070.0	13	56	1	1	2																		"5070"		3	3.0
5072.0	11	33	1	1	1	81	4	7	2	4	29	2	8	82	1	58		1		3	10	2	"5072"		3	3.0
5073.0	10	32	1	1	2																		"5073"		3	3.0
5074.0	11	38	1	1	1	81	4	3	1	8	18	2	9	82	1	57		1		3	5	2	"5074"		3	3.0
5076.0	16	47	1	1	2																		"5076"		3	3.0
5077.0	11	38	1	1	2																		"5077"		3	3.0
5078.0	12	57	1	1	1	81	9	15	2	7	15	1	99	1	1	58		1		9	1	2	"5078"		3	3.0
5079.0	11	26	1	1	2																		"5079"		3	3.0
5080.0	11	56	1	1	2																		"5080"		3	3.0
5081.0	13	6	2	1	1	81	3	3	1	6	27	2	5	82	1	56		4		3	5	2	"5081"		3	3.0
5081.0			2	1	1	82	4	3	3	2	21	2	5	82	2		29	2	2	1	3	1	"5081"		3	3.0
5081.0			2	1	1	83	5	3	2	3	18	1	5	37	1	1		1		9	1	1	"5081"		3	3.0
5082.0	13	47	1	1	2																		"5082"		3	3.0
5083.0	13	55	1	1	2																		"5083"		3	3.0
5084.0	13	42	4	1	2																		"5084"		3	3.0
5085.0	10	41	2	1	1	81	1	2	3	4	35	1	99	37	2		24	1		1	3	1	"5085"		3	3.0
5086.1	14	20	1	1	2																		"5086.1"		3	3.0
5086.21	16	12	7	1	2																		"5086.2.1"		3	3.0
5086.22	16	23	10	1	2																		"5086.2.2"		3	3.0
5087.0	13	11	1	1	2																		"5087"		3	3.0
5088.0	14	2	3	1	1	81	1	6	0	6	51	1	99	13	1	1		1		1	1	2	"5088"		3	3.0
5088.0			3	1	1	82	2	6	0	6	46	2	99	13	1	1		1		1	1	2	"5088"		3	3.0
5088.0			3	1	1	83	4	7	0	6	20	2	5	13	1	1		1		1	1	2	"5088"		3	3.0
5088.0			3	1	1	84	5	7	0	6	18	2	7	13	1	1		1		1	1	2	"5088"		3	3.0
5088.0			3	1	1	85	6	7	0	6	15	1	2	13	1	1		1		1	1	1	"5088"		3	3.0
5088.0			3	1	1	86	7	7	0	6	12	2	2	84	1	1		1		9	4	2	"5088"		3	3.0
5089.0	13	31	1	1	2																		"5089"		3	3.0
5090.0	13	24	1	1	2																		"5090"		3	3.0
5091.0	15	31	1	1	2																		"5091"		3	3.0
5092.0	12	51	2	1	2																		"5092"		3	3.0
5093.0	15	45	1	1	1	81	7	3	3	2	21	1	10	81	1	55		1		6	3	2	"5093"		3	3.0
5094.0	17	38	1	1	2																		"5094"		3	3.0
5095.0	16	7	1	1	2																		"5095"		3	3.0
5096.0	16	16	1	1	2																		"5096"		3	3.0
5097.0	19	1	1	1	2																		"5097"		3	3.0
5098.0	13	15	1	1	2																		"5098"		3	3.0
5099.0	16	31	6	1	2																		"5099"		3	3.0
5100.0	14	28	6	1	2																		"5100"		3	3.0
5101.0	11	40	2	1	2																		"5101"		3	3.0
5102.0	13	55	2	1	1	81	3	3	1	3	22	1	12	13	2		13	1		1	4	1	"5102"		3	3.0
5103.1	14	40	2	1	2																		"5103.1"		3	3.0
5103.2	14	47	6	1	2																		"5103.2"		3	3.0
5104.0	13	32	1	1	2																		"5104"		3	3.0
5105.0	13	34	1	1	2																		"5105"		3	3.0
5106.0	12	3	1	1	2																		"5106"		3	3.0
5107.0	14	2	1	1	2																		"5107"		3	3.0
5108.0	12	7	1	1	2																		"5108"		3	3.0
5109.0	10	32	1	1	2																		"5109"		3	3.0
5110.0	16	35	2	1	2																		"5110"		3	3.0
5111.0	13	22	1	1	2																		"5111"		3	3.0
5112.0	10	38	1	1	2																		"5112"		3	3.0
5113.0	15	41	3	1	2																		"5113"		3	3.0
5114.0	15	15	8	1	1	81	5	3	2	5	22	1	12	24	2		29	1		1	1	1	"5114"		3	3.0
5114.0			8	1	1	82	6	3	2	1	21	1	12	81	1	55		1		2	1	2	"5114"		3	3.0
5115.0	12	9	4	1	1	81	1	3	2	8	29	2	7	15	2		29	1		1	1	2	"5115"		3	3.0
5116.0	11	17	1	1	2																		"5116"		3	3.0
5117.0	15	3	1	1	2																		"5117"		3	3.0
5118.0	18	14	1	1	2																		"5118"		3	3.0
5119.0	15	36	1	1	2																		"5119"		3	3.0
5120.0	14	16	1	1	1	81	3	7	0	4	33	1	10	24	2		16	1		1	3	1	"5120"		3	3.0
5121.0	14	14	2	1	2																		"5121"		3	3.0
5122.0	14	50	2	1	2																		"5122"		3	3.0
5124.0	11	10	1	1	1	81	3	3	2	3	27	1	8	37	2		29	3	6	1	3	1	"5124"		3	3.0
5126.0	16	59	2	1	2																		"5126"		3	3.0
5127.0	13	10	1	1	2																		"5127"		3	3.0
5128.0	15	19	2	1	2																		"5128"		3	3.0
5129.0	14	48	1	1	2																		"5129"		3	3.0
5130.0	14	54	1	1	1	81	4	3	0	3	18	1	4	37	1	5		1		1	1	2	"5130"		3	3.0
5132.0	13	58	2	1	2																		"5132"		3	3.0
5133.0	15	1	1	1	2																		"5133"		3	3.0
5134.0	13	40	1	1	2																		"5134"		3	3.0
5135.0	14	41	4	1	1	81	6	3	3	3	31	1	8	35	1	1		1		8	1	2	"5135"		3	3.0
5137.0	16	47	1	1	2																		"5137"		3	3.0
5138.0	13	20	1	1	2																		"5138"		3	3.0
5139.0	13	39	2	1	2																		"5139"		3	3.0
5140.0	12	33	1	1	2																		"5140"		3	3.0
5141.0	12	27	1	1	2																		"5141"		3	3.0
5142.0	11	41	3	1	2																		"5142"		3	3.0
5143.0	14	54	1	1	2																		"5143"		3	3.0
5144.0	12	21	2	1	2																		"5144"		3	3.0
5145.0	14	22	3	1	2																		"5145"		3	3.0
5146.0	14	37	1	1	2																		"5146"		3	3.0
5147.0	13	23	1	1	1	81	4	3	0	4	26	1	4	37	2		24	1		1	3	2	"5147"		3	3.0
5147.0			1	1	1	82	7	3	1	2	30	2	9	82	1	55		1		9	3	2	"5147"		3	3.0
5147.0			1	1	1	83	8	5	1	2	8	2	2	81	1	55		1		9	3	2	"5147"		3	3.0
5147.0			1	1	1	84	9	5	1	2	6	1	99	84	1	55		1		9	3	2	"5147"		3	3.0
5147.0			1	1	1	85	10	5	1	2	4	2	99	84	1	55		1		9	3	2	"5147"		3	3.0
5148.0	15	28	4	1	2																		"5148"		3	3.0
5149.0	14	32	1	1	1	81	2	2	1	8	37	2	8	15	2		29	2	1	1	6	1	"5149"		3	3.0
5150.0	14	31	1	1	2																		"5150"		3	3.0
5151.0	15	38	2	1	1	81	3	3	2	1	17	2	10	82	1	55		4		3	10	2	"5151"		3	3.0
5152.0	12	51	1	1	2																		"5152"		3	3.0
5153.0	12	32	1	1	2																		"5153"		3	3.0
5154.0	13	42	10	1	2																		"5154"		3	3.0
5155.0	10	6	2	1	2																		"5155"		3	3.0
5156.0	10	16	1	1	2																		"5156"		3	3.0
5157.0	16	45	1	1	2																		"5157"		3	3.0
5158.1	10	23	6	1	1	81	3	3	2	3	29	1	4	23	1	55		1		1	1	2	"5158.1"		3	3.0
5158.2	12	58	9	1	2																		"5158.2"		3	3.0
5159.0	13	43	3	1	1	81	5	7	0	3	24	1	9	35	2		38	3	5	1	1	2	"5159"		3	3.0
5160.0	11	36	1	1	2																		"5160"		3	3.0
5161.0	13	5	4	1	2																		"5161"		3	3.0
5162.0	10	56	2	1	1	81	1	2	1	6	40	1	5	37	2		27	2	6	1	2	1	"5162"		3	3.0
5163.0	12	51	1	1	2																		"5163"		3	3.0
5164.0	14	30	1	1	2																		"5164"		3	3.0
5165.0	17	36	1	1	1	81	2	11	2	3	29	1	9	13	1	55		1		5	1	1	"5165"		3	3.0
5166.0	12	31	11	1	1	81	1	7	0	8	47	1	99	37	2		27	2	1	1	5	1	"5166"		3	3.0
5167.0	13	12	4	1	2																		"5167"		3	3.0
5168.0	12	48	1	1	2																		"5168"		3	3.0
5169.0	13	28	1	1	1	81	2	3	1	1	23	1	10	37	2		29	1		1	4	1	"5169"		3	3.0
5171.0	16	16	1	1	2																		"5171"		3	3.0
5172.0	13	2	1	1	2																		"5172"		3	3.0
5173.0	16	5	1	1	1	81	3	3	2	2	20	1	4	21	1	55		1		1	10	1	"5173"		3	3.0
5174.0	12	46	1	1	1	81	3	3	2	0	29	1	8	13	1	55		1		9	1	1	"5174"		3	3.0
5174.0			1	1	1	82	4	3	0	5	21	1	6	37	2		27	2	6	1	2	1	"5174"		3	3.0
5174.0			1	1	1	83	6	4	2	0	25	2	7	82	1	55		1		9	1	1	"5174"		3	3.0
5174.0			1	1	1	84	7	5	2	0	4	2	99	84	1	55		1		9	1	1	"5174"		3	3.0
5175.0	14	10	2	1	2																		"5175"		3	3.0
5176.0	15	40	3	1	1	81	7	3	0	8	20	1	5	36	2		27	1		1	4	1	"5176"		3	3.0
5177.0	12	50	5	1	2																		"5177"		3	3.0
5178.0	12	46	6	1	2																		"5178"		3	3.0
5179.0	12	50	4	1	2																		"5179"		3	3.0
5180.0	16	46	1	1	2																		"5180"		3	3.0
5181.1	12	40	2	1	1	81	1	2	0	3	41	1	5	13	2		29	1		5	1	2	"5181.1"		3	3.0
5181.2	14	1	5	1	2																		"5181.2"		3	3.0
5182.0	12	35	1	1	2																		"5182"		3	3.0
5183.0	14	1	1	1	1	81	2	3	1	6	23	1	12	23	2		2	1		1	4	1	"5183"		3	3.0
5183.0			1	1	1	82	4	3	0	3	19	1	10	21	2		29	2	2	1	5	2	"5183"		3	3.0
5184.0	15	35	2	1	2																		"5184"		3	3.0
5185.0	17	0	1	1	2																		"5185"		3	3.0
5186.1	13	32	1	1	2																		"5186.1"		3	3.0
5186.2	15	0	5	1	2																		"5186.2"		3	3.0
5187.0	14	1	1	1	2																		"5187"		3	3.0
5188.0	13	23	1	1	2																		"5188"		3	3.0
5189.0	14	37	1	1	2																		"5189"		3	3.0
5190.1	14	4	1	1	2																		"5190.1"		3	3.0
5190.2	12	49	4	1	2																		"5190.2"		3	3.0
5191.0	15	21	1	1	2																		"5191"		3	3.0
5192.0	13	26	1	1	2																		"5192"		3	3.0
5193.0	14	52	1	1	2																		"5193"		3	3.0
5194.0	12	40	1	1	1	81	4	3	2	6	19	2	5	82	1	55		1		3	1	2	"5194"		3	3.0
5195.0	13	55	2	1	2																		"5195"		3	3.0
5196.1	13	41	1	1	2																		"5196.1"		3	3.0
5196.2	13	12	13	1	2																		"5196.2"		3	3.0
5196.3	12	52	11	1	2																		"5196.3"		3	3.0
5197.0	14	11	3	1	2																		"5197"		3	3.0
5198.0	14	41	1	1	2																		"5198"		3	3.0
5199.0	13	57	2	1	2																		"5199"		3	3.0
5200.0	13	20	1	1	2																		"5200"		3	3.0
5201.0	15	43	1	1	2																		"5201"		3	3.0
5202.0	14	47	6	1	1	81	7	3	2	2	20	1	99	72	1	55		1		7	1	1	"5202"		3	3.0
5203.1	15	18	1	1	2																		"5203.1"		3	3.0
5203.2	12	28	3	1	2																		"5203.2"		3	3.0
5204.0	14	4	1	1	2																		"5204"		3	3.0
5205.0	15	32	1	1	2																		"5205"		3	3.0
5206.0	13	30	1	1	2																		"5206"		3	3.0
5207.0	13	50	2	1	2																		"5207"		3	3.0
5208.1	15	20	1	1	2																		"5208.1"		3	3.0
5208.2	17	0	6	1	2																		"5208.2"		3	3.0
5208.3	13	50	4	1	2																		"5208.3"		3	3.0
5209.1	12	49	1	1	2																		"5209.1"		3	3.0
5209.2	12	50	3	1	2																		"5209.2"		3	3.0
5210.0	13	33	10	1	1	81	5	3	1	0	16	1	6	13	1	1		1		8	1	1	"5210"		3	3.0
5211.0	13	47	1	1	2																		"5211"		3	3.0
5212.0	11	11	2	1	2																		"5212"		3	3.0
5213.0	16	39	1	1	2																		"5213"		3	3.0
5214.0	16	7	3	1	1	81	1	7	2	3	50	1	5	11	1	55		1		8	1	2	"5214"		3	3.0
5215.0	12	51	1	1	2																		"5215"		3	3.0
5216.0	13	19	1	1	2																		"5216"		3	3.0
5217.0	16	52	2	1	1	81	3	3	1	3	20	1	3	72	1	55		1		5	1	2	"5217"		3	3.0
5218.0	12	49	2	1	2																		"5218"		3	3.0
5219.0	13	34	2	1	2																		"5219"		3	3.0
5221.0	16	38	1	1	2																		"5221"		3	3.0
5222.1	14	42	1	1	2																		"5222.1"		3	3.0
5222.2	17	14	3	1	2																		"5222.2"		3	3.0
5223.0	14	21	3	1	1	81	2	3	2	3	27	1	9	37	2		29	3	1	1	1	1	"5223"		3	3.0
5224.0	16	42	1	1	1	81	4	3	3	3	26	1	10	44	2		24	3	1	3	1	1	"5224"		3	3.0
5225.0	16	34	1	1	2																		"5225"		3	3.0
5226.1	10	30	1	1	2																		"5226.1"		3	3.0
5226.2	14	31	5	1	1	81	7	3	0	1	17	2	9	82	1	55		4		3	10	2	"5226.2"		3	3.0
5227.0	14	31	1	1	2																		"5227"		3	3.0
5228.0	11	10	1	1	2																		"5228"		3	3.0
5229.0	14	41	1	1	2																		"5229"		3	3.0
5230.0	14	10	1	1	2																		"5230"		3	3.0
5231.0	12	49	1	1	1	81	4	3	0	7	25	1	2	3	1	55		1		9	1	1	"5231"		3	3.0
5232.0	13	40	5	1	1	81	3	3	3	7	25	1	7	37	2		24	1		1	3	1	"5232"		3	3.0
5233.1	15	10	1	1	1	81	6	3	1	0	21	1	5	23	1	1		1		1	1	1	"5233.1"		3	3.0
5233.2	16	58	8	1	2																		"5233.2"		3	3.0
5234.0	15	20	7	1	1	81	1	3	2	3	37	1	99	21	2		29	1		1	5	1	"5234"		3	3.0
5235.0	15	26	2	1	2																		"5235"		3	3.0
5236.0	13	52	1	1	2																		"5236"		3	3.0
5237.0	14	19	1	1	2																		"5237"		3	3.0
5238.0	15	21	1	1	2																		"5238"		3	3.0
5239.0	14	32	1	1	2																		"5239"		3	3.0
5240.0	10	43	1	1	2																		"5240"		3	3.0
5241.0	12	36	1	1	2																		"5241"		3	3.0
5242.1	15	28	2	1	2																		"5242.1"		3	3.0
5242.2	14	14	3	1	1	81	5	7	5	1	25	1	5	3	2		24	2	6	1	8	2	"5242.2"		3	3.0
5242.3	15	2	4	1	2																		"5242.3"		3	3.0
5243.0	13	46	1	1	2																		"5243"		3	3.0
5244.0	12	43	1	1	2																		"5244"		3	3.0
5245.0	12	42	4	1	2																		"5245"		3	3.0
5246.0	14	16	7	1	2																		"5246"		3	3.0
5247.1	15	56	1	1	2																		"5247.1"		3	3.0
5247.2	13	28	4	1	2																		"5247.2"		3	3.0
5248.0	14	19	5	1	2																		"5248"		3	3.0
5249.1	13	49	2	1	1	81	7	7	2	6	39	1	7	1	2		29	1		1	1	2	"5249.1"		3	3.0
5249.1			2	1	1	82	8	11	2	6	31	2	9	82	1	5		1		9	1	2	"5249.1"		3	3.0
5249.1			2	1	1	83	9	8	2	6	8	2	2	81	1	5		1		9	1	2	"5249.1"		3	3.0
5249.1			2	1	1	84	11	8	2	6	4	2	99	84	1	5		1		9	1	2	"5249.1"		3	3.0
5249.2	17	18	10	1	1	81	7	7	2	6	39	1	7	1	2		29	1		1	1	2	"5249.2"		3	3.0
5249.2			10	1	1	82	8	11	2	6	31	2	9	82	1	5		1		9	1	2	"5249.2"		3	3.0
5249.2			10	1	1	83	9	8	2	6	8	2	2	81	1	5		1		9	1	2	"5249.2"		3	3.0
5249.2			10	1	1	84	11	8	2	6	4	2	99	84	1	5		1		9	1	2	"5249.2"		3	3.0
5250.0	11	46	1	1	2																		"5250"		3	3.0
5251.0	13	25	1	1	2																		"5251"		3	3.0
5252.0	12	56	1	1	2																		"5252"		3	3.0
5253.0	15	9	1	1	2																		"5253"		3	3.0
5254.0	18	15	5	1	2																		"5254"		3	3.0
5255.1	13	21	3	1	2																		"5255.1"		3	3.0
5255.2	12	52	8	1	2																		"5255.2"		3	3.0
5256.0	14	58	1	1	1	81	5	3	0	5	18	2	5	82	1	55		4		3	5	2	"5256"		3	3.0
5257.0	12	43	1	1	2																		"5257"		3	3.0
5258.1	11	29	5	1	2																		"5258.1"		3	3.0
5258.2	17	19	4	1	2																		"5258.2"		3	3.0
5259.0	15	15	1	1	2																		"5259"		3	3.0
5260.0	15	31	3	1	2																		"5260"		3	3.0
5261.0	13	5	1	1	2																		"5261"		3	3.0
5262.0	13	29	1	1	2																		"5262"		3	3.0
5263.1	12	21	2	1	2																		"5263.1"		3	3.0
5263.2	12	46	1	1	2																		"5263.2"		3	3.0
5264.0	12	34	1	1	2																		"5264"		3	3.0
5265.0	13	40	1	1	2																		"5265"		3	3.0
5266.11	17	35	6	1	2																		"5266.1.1"		3	3.0
5266.12	15	35	4	1	2																		"5266.1.2"		3	3.0
5266.2	12	46	3	1	2																		"5266.2"		3	3.0
5267.0	13	1	1	1	2																		"5267"		3	3.0
5268.0	12	11	1	1	2																		"5268"		3	3.0
5270.0	15	42	3	1	2																		"5270"		3	3.0
5271.0	12	59	5	1	2																		"5271"		3	3.0
5273.0	12	45	1	1	2																		"5273"		3	3.0
5274.0	15	41	1	1	2																		"5274"		3	3.0
5275.0	13	15	1	1	2																		"5275"		3	3.0
5276.0	14	55	3	1	1	81	1	6	1	2	63	2	4	6	1	56		1		9	3	2	"5276"		3	3.0
5276.0			3	1	1	82	2	7	1	2	29	2	7	6	1	56		1		9	3	2	"5276"		3	3.0
5277.0	13	30	5	1	2																		"5277"		3	3.0
5278.0	17	48	3	1	2																		"5278"		3	3.0
5279.0	14	31	1	1	2																		"5279"		3	3.0
5280.0	12	56	1	1	2																		"5280"		3	3.0
5281.0	15	55	1	1	2																		"5281"		3	3.0
5282.0	15	40	2	1	2																		"5282"		3	3.0
5283.0	15	20	1	1	2																		"5283"		3	3.0
5284.0	10	30	1	1	2																		"5284"		3	3.0
5285.0	12	30	1	1	2																		"5285"		3	3.0
5286.0	13	52	1	1	2																		"5286"		3	3.0
5287.0	13	16	2	1	1	81	3	7	1	1	20	1	5	22	1	17		1		1	8	1	"5287"		3	3.0
5288.0	16	15	5	1	2																		"5288"		3	3.0
5289.0	13	41	1	1	2																		"5289"		3	3.0
5290.0	12	33	1	1	2																		"5290"		3	3.0
5291.0	14	44	1	1	2																		"5291"		3	3.0
5292.0	11	15	1	1	2																		"5292"		3	3.0
5293.1	12	54	1	1	2																		"5293.1"		3	3.0
5294.0	15	55	1	1	2																		"5294"		3	3.0
5295.0	14	40	1	1	2																		"5295"		3	3.0
5296.0	13	45	2	1	2																		"5296"		3	3.0
5298.0	19	25	1	1	1	81	3	3	2	6	18	1	6	31	1	17		1		8	1	2	"5298"		3	3.0
5299.0	19	2	4	1	2																		"5299"		3	3.0
5300.1	12	50	2	1	2																		"5300.1"		3	3.0
5300.2	12	42	6	1	2																		"5300.2"		3	3.0
5300.3	15	6	8	1	2																		"5300.3"		3	3.0
5301.0	15	36	1	1	2																		"5301"		3	3.0
5303.0	14	2	1	1	2																		"5303"		3	3.0
5304.0	16	5	2	1	2																		"5304"		3	3.0
5305.0	12	25	1	1	2																		"5305"		3	3.0
5306.0	16	2	1	1	2																		"5306"		3	3.0
5307.0	14	42	2	1	2																		"5307"		3	3.0
5308.0	16	35	2	1	2																		"5308"		3	3.0
5309.0	16	16	1	1	1	81	3	3	3	2	17	1	7	21	2		27	3	1	1	4	1	"5309"		3	3.0
5310.0	15	26	1	1	2																		"5310"		3	3.0
5311.0	15	55	1	1	1	81	3	3	1	2	25	1	5	1	2		29	2	1	1	5	1	"5311"		3	3.0
5312.1	12	56	2	1	2																		"5312.1"		3	3.0
5312.2	16	30	4	1	2																		"5312.2"		3	3.0
5313.0	12	12	2	1	1	81	1	1	2	10	36	1	99	37	2		27	3	1	8	4	1	"5313"		3	3.0
5314.0	13	40	1	1	2																		"5314"		3	3.0
5315.0	13	48	3	1	2																		"5315"		3	3.0
5316.0	14	35	1	1	2																		"5316"		3	3.0
5317.0	12	55	1	1	2																		"5317"		3	3.0
5318.0	16	44	1	1	2																		"5318"		3	3.0
5319.0	16	8	1	1	1	81	3	3	1	0	21	1	10	13	2		29	2	1	1	7	1	"5319"		3	3.0
5320.0	14	45	1	1	2																		"5320"		3	3.0
5321.0	17	15	1	1	2																		"5321"		3	3.0
5323.0	13	30	1	1	2																		"5323"		3	3.0
5324.0	14	20	1	1	2																		"5324"		3	3.0
5325.0	16	22	2	1	1	81	3	3	2	1	20	2	12	13	1	1		1		1	1	1	"5325"		3	3.0
5326.0	16	1	1	1	2																		"5326"		3	3.0
5327.0	15	44	1	1	1	81	4	3	0	7	18	1	12	13	1	1		1		1	1	1	"5327"		3	3.0
5328.0	10	50	1	1	2																		"5328"		3	3.0
5329.0	15	1	1	1	2																		"5329"		3	3.0
5330.0	16	0	2	1	2																		"5330"		3	3.0
5331.0	15	44	1	1	2																		"5331"		3	3.0
5333.0	17	15	1	1	2																		"5333"		3	3.0
5334.0	13	21	1	1	2																		"5334"		3	3.0
5335.0	15	52	1	1	2																		"5335"		3	3.0
5336.0	15	17	1	1	2																		"5336"		3	3.0
5337.0	16	35	1	1	2																		"5337"		3	3.0
5338.0	13	46	2	1	1	81	1	2	5	0	40	1	2	21	2		24	3	1	8	5	1	"5338"		3	3.0
5339.0	14	7	2	1	2																		"5339"		3	3.0
5341.0	13	18	1	1	2																		"5341"		3	3.0
5342.0	13	15	1	1	2																		"5342"		3	3.0
5343.0	15	42	1	1	1	81	3	3	2	12	23	1	9	35	2		29	1		1	1	1	"5343"		3	3.0
5344.0	15	1	1	1	1	81	2	3	0	8	19	1	10	13	2		16	2	1	1	4	1	"5344"		3	3.0
5345.0	16	56	3	1	2																		"5345"		3	3.0
5346.0	15	40	1	1	2																		"5346"		3	3.0
5347.0	16	0	2	1	1	81	1	2	0	3	35	1	99	13	2		29	2	1	1	4	1	"5347"		3	3.0
5348.0	14	35	1	1	1	81	3	3	0	2	17	1	10	13	2		29	2	1	1	5	2	"5348"		3	3.0
5349.0	15	46	1	1	2																		"5349"		3	3.0
5350.0	16	41	2	1	1	81	1	1	1	1	37	1	12	21	2		29	3	1	1	4	1	"5350"		3	3.0
5351.0	15	21	1	1	2																		"5351"		3	3.0
5352.0	11	36	2	1	2																		"5352"		3	3.0
5353.0	17	22	1	1	1	81	4	3	2	3	23	1	15	13	2		29	1		1	1	1	"5353"		3	3.0
5354.0	14	30	2	1	1	81	1	2	1	10	45	1	99	13	2		29	2	1	1	5	1	"5354"		3	3.0
5355.0	14	45	1	1	2																		"5355"		3	3.0
5356.0	15	3	1	1	2																		"5356"		3	3.0
5357.0	16	0	4	1	1	81	3	3	2	6	31	1	10	51	2		1	3	1	1	5	1	"5357"		3	3.0
5358.0	12	42	4	1	2																		"5358"		3	3.0
5359.0	11	11	1	1	2																		"5359"		3	3.0
5360.1	14	46	2	1	2																		"5360.1"		3	3.0
5360.2	15	37	6	1	2																		"5360.2"		3	3.0
5361.0	14	45	2	1	1	81	1	2	2	1	41	1	99	13	2		12	2	1	1	4	1	"5361"		3	3.0
5362.0	17	33	1	1	2																		"5362"		3	3.0
5364.0	16	45	1	1	2																		"5364"		3	3.0
5366.0	16	30	1	1	2																		"5366"		3	3.0
5367.0	13	20	1	1	2																		"5367"		3	3.0
5368.0	14	0	1	1	2																		"5368"		3	3.0
5369.1	14	12	1	1	2																		"5369.1"		3	3.0
5369.2	12	18	3	1	2																		"5369.2"		3	3.0
5370.0	15	38	1	1	1	81	4	3	3	2	29	1	7	37	2		27	3	1	8	3	2	"5370"		3	3.0
5371.0	15	12	1	1	2																		"5371"		3	3.0
5372.0	15	0	1	1	2																		"5372"		3	3.0
5373.1	15	41	1	1	1	81	3	3	1	5	34	1	8	13	2		30	2	1	1	4	1	"5373.1"		3	3.0
5374.0	14	50	1	1	2																		"5374"		3	3.0
5375.0	11	22	4	1	2																		"5375"		3	3.0
5376.0	14	58	1	1	2																		"5376"		3	3.0
5377.0	15	30	1	1	2																		"5377"		3	3.0
5378.0	13	22	1	1	2																		"5378"		3	3.0
5379.0	16	5	1	1	2																		"5379"		3	3.0
5380.0	11	55	2	1	1	81	1	1	2	6	38	1	1	37	2		2	3	1	8	4	1	"5380"		3	3.0
5381.0	17	5	1	1	1	81	3	3	5	3	24	1	10	1	1	1		1		1	1	1	"5381"		3	3.0
5382.0	16	35	1	1	2																		"5382"		3	3.0
5383.0	16	45	1	1	2																		"5383"		3	3.0
5384.0	15	59	1	1	2																		"5384"		3	3.0
5385.0	17	41	1	1	2																		"5385"		3	3.0
5386.0	16	23	1	1	2																		"5386"		3	3.0
5387.0	13	5	1	1	1	81	3	3	2	6	22	1	12	13	1	1		1		1	1	1	"5387"		3	3.0
5387.0			1	1	1	82	4	3	1	2	17	1	10	13	1	12		1		1	1	1	"5387"		3	3.0
5388.0	13	1	4	1	2																		"5388"		3	3.0
5389.0	16	38	1	1	2																		"5389"		3	3.0
5390.0	16	34	1	1	2																		"5390"		3	3.0
5391.0	15	40	1	1	2																		"5391"		3	3.0
5392.0	17	41	1	1	2																		"5392"		3	3.0
5393.0	11	42	1	1	2																		"5393"		3	3.0
5394.1	17	50	1	1	2																		"5394.1"		3	3.0
5394.2	11	40	4	1	2																		"5394.2"		3	3.0
5395.0	13	2	1	1	2																		"5395"		3	3.0
5396.0	15	30	1	1	2																		"5396"		3	3.0
5398.0	15	31	1	1	2																		"5398"		3	3.0
5399.0	15	35	1	1	2																		"5399"		3	3.0
5400.0	12	51	1	1	2																		"5400"		3	3.0
5401.0	15	35	1	1	2																		"5401"		3	3.0
5402.0	15	37	1	1	2																		"5402"		3	3.0
5403.0	15	43	1	1	2																		"5403"		3	3.0
5405.0	16	12	1	1	2																		"5405"		3	3.0
5406.0	14	5	1	1	1	81	3	3	2	6	20	1	10	21	2		20	3	1	1	4	1	"5406"		3	3.0
5407.0	14	52	4	1	2																		"5407"		3	3.0
5408.0	14	55	2	1	1	81	3	3	2	3	20	1	9	9	1	1		1		1	1	1	"5408"		3	3.0
5409.0	16	7	1	1	2																		"5409"		3	3.0
5410.0	15	32	1	1	2																		"5410"		3	3.0
5411.0	13	5	2	1	2																		"5411"		3	3.0
5412.0	12	50	1	1	2																		"5412"		3	3.0
5413.0	14	15	1	1	2																		"5413"		3	3.0
5414.0	12	41	1	1	1	81	6	3	3	2	31	1	4	21	2		12	3	1	1	4	1	"5414"		3	3.0
5415.0	14	31	1	1	2																		"5415"		3	3.0
5416.0	14	2	1	1	1	81	4	3	1	6	31	1	99	21	2		29	3	1	1	4	1	"5416"		3	3.0
5417.0	10	45	2	1	2																		"5417"		3	3.0
5419.0	16	37	1	1	2																		"5419"		3	3.0
5420.0	15	40	2	1	1	81	1	2	2	8	35	1	9	1	2		27	2	1	1	7	1	"5420"		3	3.0
5421.0	14	26	1	1	2																		"5421"		3	3.0
5422.0	17	10	1	1	2																		"5422"		3	3.0
5423.0	13	16	1	1	2																		"5423"		3	3.0
5424.0	16	0	1	1	2																		"5424"		3	3.0
5425.0	12	35	1	1	2																		"5425"		3	3.0
5426.0	17	6	1	1	2																		"5426"		3	3.0
5427.0	14	21	1	1	2																		"5427"		3	3.0
5428.0	17	6	1	1	2																		"5428"		3	3.0
5429.0	14	21	1	1	1	81	3	3	0	8	19	1	7	15	2		29	3	1	8	3	2	"5429"		3	3.0
5430.0	16	30	1	1	2																		"5430"		3	3.0
5431.11	16	2	1	1	2																		"5431.1.1"		3	3.0
5431.12	12	58	9	1	2																		"5431.1.2"		3	3.0
5431.2	17	54	3	1	2																		"5431.2"		3	3.0
5431.3	13	54	7	1	1	81	6	2	4	6	27	1	8	13	1	1		1		1	1	2	"5431.3"		3	3.0
