a01	stime_h_z12	stime_m_z12	res_id_z12	consent_z12	z_1	z_2	z1_01	z1_02	z1_02oth	z1_03	z1_03oth	z1_04	z1_05	z1_06	z1_06oth	z1_07	z1_08	z1_08oth	z1_09	z1_09oth	z1_10	z1_11	z1_11oth	z1_12	z1_13	z1_13oth	z1_14	z1_14oth	z1_15a	z1_15aoth	z1_15b	z1_15both	z1_15c	z1_15coth	z1_15d	z1_15doth	z1_15e	z1_15eoth	z1_16a	z1_16b	z1_16c	z1_16d	flag	hhid2	hh_type	round
5067.0	15.0	23.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5067"	3.0	3.0
5068.0	16.0	17.0	2.0	1.0	2.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5068"	3.0	3.0
5069.0	16.0	19.0	2.0	1.0	2.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5069"	3.0	3.0
5070.0	15.0	58.0	4.0	1.0	4.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	9.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5070"	3.0	3.0
5072.0	16.0	49.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5072"	3.0	3.0
5073.0	12.0	56.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	2.0	2.0	1.0	1.0		"5073"	3.0	3.0
5074.0	12.0	7.0	5.0	1.0	2.0				" "		" "				" "			" "		" "			" "			" "		" "		" "		" "		" "		" "		" "					2.0	"5074"	3.0	3.0
5076.0	16.0	14.0	1.0	1.0	1.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	9.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5076"	3.0	3.0
5077.0	13.0	28.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5077"	3.0	3.0
5078.0	12.0	53.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	2.0	" "	1.0	3.0	" "	2.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5078"	3.0	3.0
5079.0	17.0	13.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5079"	3.0	3.0
5080.0	14.0	46.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	2.0	2.0	2.0	2.0		"5080"	3.0	3.0
5081.0	14.0	52.0	2.0	1.0	2.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	9.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5081"	3.0	3.0
5082.0	11.0	30.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5082"	3.0	3.0
5083.0	16.0	58.0	1.0	1.0	1.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	1.0	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	9.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5083"	3.0	3.0
5084.0	13.0	30.0	1.0	1.0	1.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	9.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5084"	3.0	3.0
5085.0	14.0	17.0	2.0	1.0	2.0	3.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	1.0	" "	3.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5085"	3.0	3.0
5086.1	12.0	8.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5086.1"	3.0	3.0
5086.21	11.0	47.0	8.0	1.0	8.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	3.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5086.2.1"	3.0	3.0
5086.22	11.0	46.0	11.0	1.0	11.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5086.2.2"	3.0	3.0
5087.0	15.0	21.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5087"	3.0	3.0
5088.0	11.0	16.0	8.0	1.0	8.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	9.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5088"	3.0	3.0
5089.0	16.0	21.0	4.0	1.0	4.0	1.0	2.0	7.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	4.0	"baba"	4.0	"baba"	4.0	"baba"	4.0	"baba"	4.0	"baba"	1.0	1.0	1.0	1.0		"5089"	3.0	3.0
5090.0	12.0	34.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	1.0	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5090"	3.0	3.0
5091.0	13.0	18.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	2.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5091"	3.0	3.0
5092.0	17.0	33.0	2.0	1.0	2.0	1.0	1.0		" "		" "		3.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	4.0	"VHAI"	4.0	"VHAI"	4.0	"VHAI"	9.0	" "	4.0	"VHAI"	1.0	1.0	1.0	1.0		"5092"	3.0	3.0
5093.0	13.0	45.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5093"	3.0	3.0
5094.0	13.0	23.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5094"	3.0	3.0
5095.0	14.0	20.0	8.0	1.0	8.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	3.0	" "	1.0	2.0	" "	2.0	" "	2.0	" "	3.0	" "	2.0	" "	9.0	" "	3.0	" "	2.0	2.0	1.0	1.0		"5095"	3.0	3.0
5096.0	13.0	10.0	1.0	1.0	1.0	3.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5096"	3.0	3.0
5097.0	12.0	23.0	1.0	1.0	1.0	4.0	1.0		" "		" "		2.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5097"	3.0	3.0
5098.0	13.0	58.0	1.0	1.0	0.0				" "		" "				" "			" "		" "			" "			" "		" "		" "		" "		" "		" "		" "					3.0	"5098"	3.0	3.0
5099.0	13.0	15.0	1.0	1.0	1.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	2.0		" "		" "	3.0	" "	2.0	" "	3.0	" "	2.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5099"	3.0	3.0
5101.0	11.0	23.0	4.0	1.0	4.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	1.0	2.0	1.0	2.0		"5101"	3.0	3.0
5102.0	12.0	33.0	1.0	1.0	1.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5102"	3.0	3.0
5103.1	15.0	11.0	9.0	1.0	9.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5103.1"	3.0	3.0
5103.2	14.0	25.0	13.0	1.0	13.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5103.2"	3.0	3.0
5104.0	12.0	14.0	1.0	1.0	1.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	1.0	2.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5104"	3.0	3.0
5105.0	13.0	16.0	1.0	1.0	1.0	3.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5105"	3.0	3.0
5106.0	10.0	59.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5106"	3.0	3.0
5107.0	12.0	39.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5107"	3.0	3.0
5108.0	10.0	56.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5108"	3.0	3.0
5109.0	16.0	47.0	1.0	1.0	1.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	1.0	1.0	1.0	1.0		"5109"	3.0	3.0
5110.0	14.0	56.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5110"	3.0	3.0
5111.0	12.0	37.0	1.0	1.0	1.0	4.0	1.0		" "		" "		3.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5111"	3.0	3.0
5112.0	15.0	0.0	1.0	1.0	1.0	3.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	4.0	"SAMI"	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5112"	3.0	3.0
5113.0	12.0	17.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5113"	3.0	3.0
5114.0	15.0	51.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	3.0	" "	2.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5114"	3.0	3.0
5115.0	12.0	54.0	4.0	1.0	4.0	5.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5115"	3.0	3.0
5116.0	14.0	22.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5116"	3.0	3.0
5117.0	13.0	11.0	5.0	1.0	2.0	2.0	1.0		" "		" "		1.0	2.0	" "	2.0		" "	2.0	" "	1.0	2.0	" "	1.0	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	9.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5117"	3.0	3.0
5118.0	15.0	1.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	2.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	2.0	1.0	2.0		"5118"	3.0	3.0
5119.0	13.0	20.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5119"	3.0	3.0
5120.0	14.0	16.0	5.0	1.0	5.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	4.0	"CELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	4.0	"SELA"	1.0	1.0	1.0	1.0		"5120"	3.0	3.0
5121.0	12.0	46.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	1.0	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5121"	3.0	3.0
5122.0	16.0	10.0	1.0	1.0	1.0	5.0	2.0	6.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	4.0	"VATIJA"	4.0	"VATIJA"	4.0	"VATIJA"	4.0	"VATIJA"	4.0	"VATIJA"	1.0	1.0	1.0	1.0		"5122"	3.0	3.0
5124.0	10.0	40.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5124"	3.0	3.0
5126.0	13.0	39.0	2.0	1.0	2.0	2.0	1.0		" "		" "		3.0	3.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5126"	3.0	3.0
5127.0	14.0	29.0	6.0	1.0	6.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	3.0	" "	2.0		" "		" "	4.0	"DEBOR"	4.0	"DEBOR"	4.0	"DEBOR"	4.0	"DEBOR"	4.0	"DEBOR"	1.0	1.0	1.0	1.0		"5127"	3.0	3.0
5128.0	10.0	18.0	2.0	1.0	2.0	1.0	2.0	3.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	9.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5128"	3.0	3.0
5129.0	14.0	14.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	2.0	" "	2.0		" "	2.0	" "	1.0	2.0	" "	2.0		" "		" "	3.0	" "	2.0	" "	2.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5129"	3.0	3.0
5130.0	13.0	6.0	2.0	1.0	2.0	2.0	1.0		" "		" "		3.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	3.0	" "	2.0	" "	2.0	" "	2.0	" "	9.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5130"	3.0	3.0
5132.0	16.0	16.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	9.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5132"	3.0	3.0
5133.0	10.0	8.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5133"	3.0	3.0
5134.0	12.0	33.0	2.0	1.0	2.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	4.0	"son"	4.0	"son"	4.0	"son"	9.0	" "	4.0	"son"	1.0	1.0	1.0	1.0		"5134"	3.0	3.0
5135.0	13.0	36.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5135"	3.0	3.0
5137.0	15.0	23.0	1.0	1.0	1.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5137"	3.0	3.0
5138.0				1.0	0.0				" "		" "				" "			" "		" "			" "			" "		" "		" "		" "		" "		" "		" "					3.0	"5138"	3.0	3.0
5139.0	13.0	14.0	2.0	1.0	2.0	4.0	2.0	7.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	4.0	"son"	4.0	"son"	4.0	"son"	4.0	"son"	4.0	"son"	1.0	1.0	1.0	1.0		"5139"	3.0	3.0
5140.0	12.0	15.0	2.0	1.0	2.0	2.0	2.0	6.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5140"	3.0	3.0
5141.0	10.0	44.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	3.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5141"	3.0	3.0
5142.0	14.0	10.0	2.0	1.0	2.0	4.0	2.0	6.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	4.0	"JAMAI"	4.0	"JAMAI"	4.0	"JAMAI"	9.0	" "	4.0	"JAMAI"	1.0	1.0	1.0	1.0		"5142"	3.0	3.0
5143.0	14.0	9.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5143"	3.0	3.0
5144.0	13.0	40.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	3.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5144"	3.0	3.0
5145.0	13.0	26.0	8.0	1.0	8.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5145"	3.0	3.0
5146.0	11.0	4.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	1.0	3.0	" "	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5146"	3.0	3.0
5147.0	13.0	14.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	1.0	3.0	" "	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5147"	3.0	3.0
5148.0	18.0	4.0	1.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	1.0	3.0	" "	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5148"	3.0	3.0
5149.0	10.0	28.0	4.0	1.0	4.0	1.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	4.0	"BABA"	2.0		" "		" "	4.0	"BABA"	4.0	"BABA"	4.0	"BABA"	4.0	"BABA"	4.0	"BABA"	1.0	1.0	1.0	1.0		"5149"	3.0	3.0
5150.0	12.0	34.0	2.0	1.0	2.0	2.0	1.0		" "		" "		3.0	3.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5150"	3.0	3.0
5151.0	17.0	24.0	2.0	1.0	2.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5151"	3.0	3.0
5152.0	0.0			1.0	2.0				" "		" "				" "			" "		" "			" "			" "		" "		" "		" "		" "		" "		" "					2.0	"5152"	3.0	3.0
5153.0	12.0	18.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	1.0	1.0	" "	2.0	" "	3.0	" "	3.0	" "	3.0	" "	9.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5153"	3.0	3.0
5154.0	15.0	32.0	1.0	1.0	1.0	2.0	2.0	3.0	" "		" "				" "			" "		" "			" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5154"	3.0	3.0
5155.0	13.0	15.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	3.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5155"	3.0	3.0
5156.0	11.0	20.0	1.0	1.0	1.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	3.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	2.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5156"	3.0	3.0
5157.0	13.0	1.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	1.0	2.0	" "	2.0		" "		" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	1.0	1.0	1.0	1.0		"5157"	3.0	3.0
5158.1	13.0	48.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	3.0	" "	1.0	5.0	"SICK"		" "	2.0	3.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	" "	2.0	2.0	2.0	2.0		"5158.1"	3.0	3.0
5158.2	14.0	36.0	9.0	1.0	9.0	2.0	1.0		" "		" "		1.0	3.0	" "	2.0		" "	2.0	" "	2.0	3.0	" "	2.0		" "		" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5158.2"	3.0	3.0
5159.0	10.0	50.0	2.0	1.0	2.0	2.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	1.0	4.0	"CHELE"	4.0	"CHELE"	4.0	"CHELE"	4.0	"CHELE"	4.0	"CHELE"	4.0	"CHELE"	4.0	"CHELE"	1.0	1.0	1.0	1.0		"5159"	3.0	3.0
5160.0	14.0	9.0	2.0	1.0	2.0	2.0	1.0		" "		" "		3.0	3.0	" "	2.0		" "	2.0	" "	2.0	1.0	" "	1.0	3.0	" "	3.0	" "	3.0	" "	3.0	" "	3.0	" "	9.0	" "	3.0	" "	1.0	1.0	1.0	1.0		"5160"	3.0	3.0
5161.0	10.0	31.0	2.0	1.0	2.0	4.0	1.0		" "		" "		1.0	1.0	" "	2.0		" "	2.0	" "	1.0	1.0	" "	2.0		" "		" "	1.0	" "	1.0	" "	1.0	" "	9.0	" "	1.0	" "	1.0	1.0	1.0	1.0		"5161"	3.0	3.0
