a01	stime_h_b	stime_m_b	res_id_b	consent_b	mid	mem_stat	b1_01	b1_02	b1_15a	b1_15b	b1_15c	b1_16	b1_16oth	b1_03	b1_04	b1_04a	b1_04b	b1_14	b1_05	b1_06	b1_06oth	b1_07	b1_08	b1_08oth	b1_08a	b1_09	b1_10	b1_11	b1_12	b1_13a	b1_13aoth	b1_13b	b1_13both	b1_10_r3	b1_11_r3	b1_12_r3	b1_13a_r3	b1_13b_r3	etime_h_b	etime_m_b	hhid2	flag_b1	hh_type	round
5436.1			1	1	2	0	2	71				2	" "	2	2	12	16	1	2		" "	1	99	" "			82			7	" "		" "	82			7				"5436.1"	1	3	3.0
5436.1			1	1	3	10							" "								" "			" "							" "		" "								"5436.1"	3	3	3.0
5436.1			1	1	4	10							" "								" "			" "							" "		" "								"5436.1"	3	3	3.0
5436.1			1	1	5	10							" "								" "			" "							" "		" "								"5436.1"	3	3	3.0
5436.1			1	1	6	10							" "								" "			" "							" "		" "								"5436.1"	3	3	3.0
5436.1			1	1	7	5	1	31				2	" "	3	2	20	23	1	2		" "	4	14	" "	1	2	52	1	1	12	" "		" "	52	1	1	12				"5436.1"	1	3	3.0
5436.1			1	1	8	0	2	26				2	" "	4	2	15	18	1	2		" "	4	9	" "	5	2	82			18	" "		" "	82			18				"5436.1"	1	3	3.0
5436.1			1	1	9	6	2	8				1	" "	5	1			1	2		" "	4	2	" "	1	1	81			18	" "		" "	81			18				"5436.1"	2	3	3.0
5436.1			1	1	10	0	2	4				4	" "	5	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5436.1"	1	3	3.0
5436.1			1	1	11	12							" "								" "			" "							" "		" "								"5436.1"	3	3	3.0
5436.1			1	1	12	1	2	1				1	" "	5	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5436.1"	1	3	3.0
5436.2	8	25	4	1	1	10							" "								" "			" "							" "		" "						8	40	"5436.2"	3	3	3.0
5436.2			4	1	2	10							" "								" "			" "							" "		" "								"5436.2"	3	3	3.0
5436.2			4	1	3	0	1	51				2	" "	1	2	25	26	1	2		" "	4	12	" "	1	2	54	1	1	4	" "	12	" "	54	1	1	4	12			"5436.2"	1	3	3.0
5436.2			4	1	4	0	2	41				2	" "	2	2	15	16	1	2		" "	4	12	" "	8	2	82			18	" "		" "	69	1	1	7				"5436.2"	1	3	3.0
5436.2			4	1	5	11							" "								" "			" "							" "		" "								"5436.2"	3	3	3.0
5436.2			4	1	6	6	1	15				1	" "	3	1			1	2		" "	4	8	" "	1	1	81			18	" "		" "	81			18				"5436.2"	2	3	3.0
5436.2			4	1	7	10							" "								" "			" "							" "		" "								"5436.2"	3	3	3.0
5436.2			4	1	8	10							" "								" "			" "							" "		" "								"5436.2"	3	3	3.0
5436.2			4	1	9	10							" "								" "			" "							" "		" "								"5436.2"	3	3	3.0
5436.2			4	1	10	0	2	5				1	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5436.2"	1	3	3.0
5437.0	15	35	2	1	1	0	1	48				2	" "	1	2	26	32	1	2		" "	2	99	" "			65	1	1	4	" "	2	" "	65	1	1	4	2	15	55	"5437"	1	3	3.0
5437.0			2	1	2	0	2	40				2	" "	2	2	18	24	1	2		" "	2	99	" "			82			7	" "		" "	69	1	1	7				"5437"	1	3	3.0
5437.0			2	1	3	0	1	17				3	" "	3	1			1	2		" "	4	9	" "	1	1	81			18	" "		" "	81			18				"5437"	1	3	3.0
5437.0			2	1	4	0	2	14				3	" "	3	1			1	2		" "	4	7	" "	5	1	81			19	" "		" "	81			19				"5437"	1	3	3.0
5438.0	9	15	1	1	1	0	1	52				2	" "	1	2	25	27	1	2		" "	2	3	" "	1	2	65	1	1	4	" "	7	" "	65	1	1	4	7	9	35	"5438"	1	3	3.0
5438.0			1	1	2	0	2	45				2	" "	2	2	18	20	1	2		" "	2	99	" "			82			18	" "		" "	82			18				"5438"	1	3	3.0
5438.0			1	1	3	12							" "								" "			" "							" "		" "								"5438"	3	3	3.0
5438.0			1	1	4	0	1	16				6	" "	3	1			1	2		" "	4	4	" "	5	2	36	1	1	2	" "		" "	36	1	1	2				"5438"	1	3	3.0
5439.0	8	10	1	1	1	0	1	61				2	" "	1	2	24	28	1	2		" "	2	99	" "			65	1	1	4	" "	12	" "	65	1	1	4	12	8	25	"5439"	1	3	3.0
5439.0			1	1	2	0	2	56				2	" "	2	2	19	23	1	2		" "	2	99	" "			82			7	" "		" "	69	1	1	7				"5439"	1	3	3.0
5439.0			1	1	3	8							" "								" "			" "							" "		" "								"5439"	3	3	3.0
5440.0	8	5	2	1	1	0	1	51				2	" "	1	2	23	25	1	2		" "	2	99	" "			65	1	1	4	" "	7	" "	65	1	1	4	7	8	15	"5440"	1	3	3.0
5440.0			2	1	2	0	2	48				2	" "	2	2	19	22	1	2		" "	2	99	" "			82			7	" "		" "	69	1	1	7				"5440"	1	3	3.0
5440.0			2	1	3	11							" "								" "			" "							" "		" "								"5440"	3	3	3.0
5440.0			2	1	4	8							" "								" "			" "							" "		" "								"5440"	3	3	3.0
5441.0	8	50	2	1	1	5	1	44				2	" "	1	2	18	20	1	2		" "	1	99	" "			22	1	1	2	" "	4	" "	22	1	1	2	4	9	10	"5441"	1	3	3.0
5441.0			2	1	2	0	2	41				2	" "	2	2	15	17	1	2		" "	2	99	" "			82			7	" "		" "	69	1	1	7				"5441"	1	3	3.0
5441.0			2	1	3	12							" "								" "			" "							" "		" "								"5441"	3	3	3.0
5441.0			2	1	4	0	2	9				4	" "	3	1			1	2		" "	4	1	" "	1	1	81			18	" "		" "	81			18				"5441"	1	3	3.0
5442.0	8	50	3	1	1	0	1	58				6	" "	1	2	24	25	1	2		" "	4	3	" "	1	2	64	1	1	4	" "	7	" "	64	1	1	4	7	9	20	"5442"	1	3	3.0
5442.0			3	1	2	0	2	51				6	" "	2	2	19	20	1	2		" "	4	4	" "	1	2	82			18	" "		" "	82			18				"5442"	1	3	3.0
5442.0			3	1	3	0	2	25				2	" "	4	2	17	21	1	2		" "	4	5	" "	1	2	82			18	" "		" "	82			18				"5442"	1	3	3.0
5442.0			3	1	4	0	2	5				3	" "	5	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5442"	1	3	3.0
5442.0			3	1	5	0	1	31				2	" "	3	2	23	27	1	2		" "	4	9	" "	1	2	69	1	1	12	" "		" "	69	1	1	12				"5442"	1	3	3.0
5442.0			3	1	6	1	2	1				3	" "	5	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5442"	1	3	3.0
5442.0			3	1	7	5	1	20				6	" "	15	2	20	99	1	2		" "	4	5	" "	1	2	82			18	" "		" "	82			18				"5442"	1	3	3.0
5442.0			3	1	8	5	2	18				6	" "	15	2	18	99	1	2		" "	4	9	" "	1	2	82			18	" "		" "	82			18				"5442"	1	3	3.0
5443.0	8	5	1	1	1	0	1	36				2	" "	1	2	19	21	1	2		" "	2	99	" "			64	1	1	4	" "	8	" "	64	1	1	4	8	8	30	"5443"	1	3	3.0
5443.0			1	1	2	0	2	31				2	" "	2	2	14	16	1	2		" "	4	4	" "	1	2	82			7	" "		" "	69	1	1	7				"5443"	1	3	3.0
5443.0			1	1	3	0	1	16				4	" "	3	1			1	2		" "	4	7	" "	8	1	81			18	" "		" "	81			18				"5443"	1	3	3.0
5443.0			1	1	4	0	1	8				3	" "	3	1			1	2		" "	4	1	" "	1	1	81			18	" "		" "	81			18				"5443"	1	3	3.0
5443.0			1	1	5	1	2	2				4	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5443"	1	3	3.0
5444.0	15	40	3	1	1	7							" "								" "			" "							" "		" "						15	55	"5444"	3	3	3.0
5444.0			3	1	2	0	1	44				2	" "	1	2	19	26	1	2		" "	2	99	" "			51	1	1	12	" "	4	" "	51	1	1	12	4			"5444"	1	3	3.0
5444.0			3	1	3	0	2	41				2	" "	2	2	16	23	1	2		" "	1	99	" "			82			7	" "		" "	69	1	1	7				"5444"	1	3	3.0
5444.0			3	1	4	8							" "								" "			" "							" "		" "								"5444"	3	3	3.0
5444.0			3	1	5	0	1	16				6	" "	3	1			1	2		" "	4	6	" "	1	1	81			18	" "		" "	81			18				"5444"	1	3	3.0
5444.0			3	1	6	5	2	65				6	" "	6	3	15	20	1	2		" "	1	99	" "			82			18	" "		" "	82			18				"5444"	1	3	3.0
5445.0	13	38	1	1	1	0	1	39				2	" "	1	2	22	21	1	2		" "	4	5	" "	1	2	51	1	1	11	" "	7	" "	51	1	1	11	7	13	58	"5445"	1	3	3.0
5445.0			1	1	2	0	2	33				2	" "	2	2	16	20	1	2		" "	4	3	" "	1	2	82			7	" "		" "	69	1	1	7				"5445"	1	3	3.0
5445.0			1	1	3	0	1	13				1	" "	3	1			1	2		" "	4	5	" "	1	1	81			18	" "		" "	81			18				"5445"	1	3	3.0
5445.0			1	1	4	0	1	11				6	" "	3	1			1	2		" "	4	5	" "	1	1	81			18	" "		" "	81			18				"5445"	1	3	3.0
5445.0			1	1	5	0	1	73				6	" "	6	2	20	21	1	2		" "	1	99	" "			83			18	" "		" "	83			18				"5445"	1	3	3.0
5445.0			1	1	6	5	2	72				2	" "	6	2	18	19	1	2		" "	1	99	" "			83			18	" "		" "	83			18				"5445"	1	3	3.0
5446.0	8	5	1	1	1	0	1	43				2	" "	1	2	22	28	1	2		" "	4	3	" "	1	2	36	2	2	8	" "	7	" "	36	2	2	8	7	8	35	"5446"	1	3	3.0
5446.0			1	1	2	0	2	35				2	" "	2	2	14	21	1	2		" "	2	99	" "			82			7	" "		" "	82			7				"5446"	1	3	3.0
5446.0			1	1	3	0	1	14				6	" "	3	1			1	2		" "	4	5	" "	1	1	81			18	" "		" "	81			18				"5446"	1	3	3.0
5446.0			1	1	4	0	2	9				6	" "	3	1			1	2		" "	4	1	" "	1	1	81			18	" "		" "	81			18				"5446"	1	3	3.0
5447.0	7	10	2	1	1	7							" "								" "			" "							" "		" "						7	25	"5447"	3	3	3.0
5447.0			2	1	2	0	2	46				2	" "	6	3	15	19	1	2		" "	2	99	" "			82			7	" "		" "	82			7				"5447"	1	3	3.0
5447.0			2	1	3	0	1	21				6	" "	7	1			2	2		" "	4	5	" "	1	2	21	1	1	3	" "		" "	21	1	1	3				"5447"	1	3	3.0
5447.0			2	1	4	8							" "								" "			" "							" "		" "								"5447"	3	3	3.0
5447.0			2	1	5	7							" "								" "			" "							" "		" "								"5447"	3	3	3.0
5447.0			2	1	6	0	1	27				2	" "	1	2	23	25	1	2		" "	4	6	" "	1	2	37	1	1	2	" "	4	" "	37	1	1	2	4			"5447"	1	3	3.0
5447.0			2	1	7	0	2	23				6	" "	2	2	19	21	1	2		" "	4	6	" "	1	2	82			18	" "		" "	82			18				"5447"	1	3	3.0
5447.0			2	1	8	1	2	2				1	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5447"	1	3	3.0
5448.0	8	40	1	1	1	0	1	66				2	" "	1	2	19	21	1	2		" "	1	99	" "			64	1	1	4	" "	7	" "	64	1	1	4	7	8	55	"5448"	1	3	3.0
5448.0			1	1	2	0	2	56				2	" "	2	2	18	20	1	2		" "	1	99	" "			82			18	" "		" "	82			18				"5448"	1	3	3.0
5448.0			1	1	3	8							" "								" "			" "							" "		" "								"5448"	3	3	3.0
5448.0			1	1	4	0	1	15				1	" "	3	1			1	2		" "	4	7	" "	1	1	81			18	" "		" "	81			18				"5448"	1	3	3.0
5449.1	8	15	1	1	1	0	1	57				2	" "	1	2	20	24	1	2		" "	2	99	" "			64	1	1	4	" "	7	" "	64	1	1	4	7	8	30	"5449.1"	1	3	3.0
5449.1			1	1	2	7							" "								" "			" "							" "		" "								"5449.1"	3	3	3.0
5449.1			1	1	3	10							" "								" "			" "							" "		" "								"5449.1"	3	3	3.0
5449.1			1	1	4	10							" "								" "			" "							" "		" "								"5449.1"	3	3	3.0
5449.1			1	1	5	10							" "								" "			" "							" "		" "								"5449.1"	3	3	3.0
5449.1			1	1	6	0	2	43				2	" "	2	2	13	15	1	2		" "	2	99	" "			82			7	" "		" "	69	1	1	7				"5449.1"	1	3	3.0
5449.1			1	1	7	1	1	3				1	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5449.1"	1	3	3.0
5449.2	8	6	3	1	1	10							" "								" "			" "							" "		" "						8	35	"5449.2"	3	3	3.0
5449.2			3	1	2	7							" "								" "			" "							" "		" "								"5449.2"	3	3	3.0
5449.2			3	1	3	0	1	32				2	" "	1	2	23	25	1	2		" "	4	8	" "	1	2	21	2	2	3	" "		" "	21	2	2	3				"5449.2"	1	3	3.0
5449.2			3	1	4	0	2	28				2	" "	2	2	19	21	1	2		" "	4	12	" "	5	2	82			18	" "		" "	82			18				"5449.2"	1	3	3.0
5449.2			3	1	5	0	1	7				1	" "	3	1			1	2		" "	4	0	" "	1	1	81			18	" "		" "	81			18				"5449.2"	1	3	3.0
5449.2			3	1	6	1	1	1				3	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5449.2"	1	3	3.0
5450.1	8	5	2	1	1	7							" "								" "			" "							" "		" "						8	15	"5450.1"	3	3	3.0
5450.1			2	1	2	0	2	71				2	" "	1	3	15	16	1	2		" "	1	99	" "			82			16	" "		" "	82			16				"5450.1"	1	3	3.0
5450.1			2	1	3	10							" "								" "			" "							" "		" "								"5450.1"	3	3	3.0
5450.1			2	1	4	10							" "								" "			" "							" "		" "								"5450.1"	3	3	3.0
5450.1			2	1	5	10							" "								" "			" "							" "		" "								"5450.1"	3	3	3.0
5450.2	7	55	3	1	1	7							" "								" "			" "							" "		" "						8	25	"5450.2"	3	3	3.0
5450.2			3	1	2	10							" "								" "			" "							" "		" "								"5450.2"	3	3	3.0
5450.2			3	1	3	0	2	32				2	" "	1	5	17	20	1	2		" "	2	99	" "			64	1	1	4	" "	7	" "	64	1	1	4	7			"5450.2"	1	3	3.0
5450.2			3	1	4	0	1	13				1	" "	3	1			1	2		" "	4	5	" "	8	1	81			19	" "		" "	81			19				"5450.2"	1	3	3.0
5450.2			3	1	5	10							" "								" "			" "							" "		" "								"5450.2"	3	3	3.0
5450.3	8	10	5	1	1	7							" "								" "			" "							" "		" "						8	40	"5450.3"	3	3	3.0
5450.3			5	1	2	10							" "								" "			" "							" "		" "								"5450.3"	3	3	3.0
5450.3			5	1	3	10							" "								" "			" "							" "		" "								"5450.3"	3	3	3.0
5450.3			5	1	4	10							" "								" "			" "							" "		" "								"5450.3"	3	3	3.0
5450.3			5	1	5	0	2	20				2	" "	1	2	16	17	1	2		" "	4	12	" "	9	2	17	1	1	3	" "	16	" "	17	1	1	3	16			"5450.3"	1	3	3.0
5450.3			5	1	6	1	1	2				3	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5450.3"	1	3	3.0
5451.0	9	35	2	1	1	11							" "								" "			" "							" "		" "						9	5	"5451"	3	3	3.0
5451.0			2	1	2	0	2	41				2	" "	1	2	17	18	1	2		" "	4	5	" "	1	2	82			7	" "	4	" "	65	1	1	7	4			"5451"	1	3	3.0
5451.0			2	1	3	0	1	16				1	" "	3	1			1	2		" "	4	4	" "	1	2	23	2	2	8	" "		" "	23	2	2	8				"5451"	1	3	3.0
5452.1	8	10	2	1	1	0	1	37				2	" "	1	2	25	26	1	2		" "	2	99	" "			36	1	2	2	" "	4	" "	36	1	2	2	4	8	35	"5452.1"	1	3	3.0
5452.1			2	1	2	0	2	31				2	" "	2	2	19	20	1	2		" "	2	99	" "			82			18	" "		" "	82			18				"5452.1"	1	3	3.0
5452.1			2	1	3	6	2	11				6	" "	3	1			2	2		" "	4	4	" "	1	1	81			18	" "		" "	81			18				"5452.1"	2	3	3.0
5452.1			2	1	4	10							" "								" "			" "							" "		" "								"5452.1"	3	3	3.0
5452.1			2	1	5	12							" "								" "			" "							" "		" "								"5452.1"	3	3	3.0
5452.1			2	1	6	1	2	1				4	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5452.1"	1	3	3.0
5452.2	9	5	4	1	1	10							" "								" "			" "							" "		" "						9	20	"5452.2"	3	3	3.0
5452.2			4	1	2	10							" "								" "			" "							" "		" "								"5452.2"	3	3	3.0
5452.2			4	1	3	10							" "								" "			" "							" "		" "								"5452.2"	3	3	3.0
5452.2			4	1	4	0	1	27				2	" "	1	2	23	26	1	2		" "	4	3	" "	1	2	36	2	2	8	" "		" "	36	2	2	8				"5452.2"	1	3	3.0
5452.2			4	1	5	0	2	21				6	" "	2	2	16	19	1	2		" "	4	6	" "	1	2	82			18	" "		" "	82			18				"5452.2"	1	3	3.0
5452.2			4	1	6	1	1	1				3	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5452.2"	1	3	3.0
5453.0	8	45	2	1	1	0	1	44				2	" "	1	2	30	32	1	2		" "	2	99	" "			1	1	1	1	" "	4	" "	1	1	1	1	4	9	0	"5453"	1	3	3.0
5453.0			2	1	2	0	2	36				6	" "	2	2	22	24	1	2		" "	2	99	" "			82			18	" "		" "	82			18				"5453"	1	3	3.0
5453.0			2	1	3	0	2	12				1	" "	3	1			1	2		" "	4	6	" "	1	1	81			18	" "		" "	81			18				"5453"	1	3	3.0
5453.0			2	1	4	0	2	7				6	" "	3	1			1	2		" "	3	66	" "	1	1	81			18	" "		" "	81			18				"5453"	1	3	3.0
5453.0			2	1	5	1	1	3				3	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5453"	1	3	3.0
5454.0	8	50	2	1	1	0	1	48				2	" "	1	2	28	29	1	2		" "	1	99	" "			11	1	1	2	" "	7	" "	11	1	1	2	7	9	10	"5454"	1	3	3.0
5454.0			2	1	2	0	2	41				2	" "	2	2	18	21	1	2		" "	1	99	" "			82			7	" "		" "	69	1	1	7				"5454"	1	3	3.0
5454.0			2	1	3	0	1	11				3	" "	3	1			1	2		" "	4	3	" "	1	1	81			18	" "		" "	81			18				"5454"	1	3	3.0
5454.0			2	1	4	0	2	9				3	" "	3	1			1	2		" "	4	66	" "	1	1	81			18	" "		" "	81			18				"5454"	1	3	3.0
5454.0			2	1	5	12							" "								" "			" "							" "		" "								"5454"	3	3	3.0
5455.0	15	35	1	1	1	0	1	34				2	" "	1	2	21	24	1	2		" "	4	5	" "	2	2	22	2	2	8	" "	4	" "	22	2	2	8	4	15	50	"5455"	1	3	3.0
5455.0			1	1	2	0	2	31				2	" "	2	2	18	21	1	2		" "	4	5	" "	2	2	82			7	" "		" "	69	1	1	7				"5455"	1	3	3.0
5455.0			1	1	3	0	1	11				4	" "	3	1			1	2		" "	4	3	" "	1	1	81			18	" "		" "	81			18				"5455"	1	3	3.0
5455.0			1	1	4	1	1	2				3	" "	3	1			1	2		" "	1	99	" "			84			18	" "		" "	84			18				"5455"	1	3	3.0
5456.0	9	7	1	1	1	0	1	47				2	" "	1	2	21	22	1	2		" "	1	99	" "			22	1	1	8	" "		" "	22	1	1	8		9	35	"5456"	1	3	3.0
5456.0			1	1	2	0	2	42				2	" "	2	2	16	17	1	2		" "	1	99	" "			82			7	" "		" "	82			7				"5456"	1	3	3.0
5456.0			1	1	3	0	1	18				1	" "	3	1			1	2		" "	4	5	" "	1	2	37	1	1	8	" "		" "	37	1	1	8				"5456"	1	3	3.0
5456.0			1	1	4	12							" "								" "			" "							" "		" "								"5456"	3	3	3.0
5456.0			1	1	5	12							" "								" "			" "							" "		" "								"5456"	3	3	3.0
5456.0			1	1	6	12							" "								" "			" "							" "		" "								"5456"	3	3	3.0
5457.0	8	5	2	1	1	11							" "								" "			" "							" "		" "						8	28	"5457"	3	3	3.0
5457.0			2	1	2	0	2	30				2	" "	1	2	17	21	1	2		" "	4	6	" "	1	2	82			18	" "		" "	82			18				"5457"	1	3	3.0
