a01	mid	mem_stat	b1_01	b1_02	b1_03	b1_04	b1_04a	b1_04b	b1_05	b1_06	b1_07	b1_08	b1_08a	b1_09	b1_10	b1_11	b1_12	b1_13a	b1_13b	date	order	flag_m_a	FTF_vill
5605.0	1	0	1	45	1	2	28	32	2		4	6	1	2	65	1	1	1			5397	1	1
5605.0	2	0	2	33	2	2	16	20	2		4	7	1	2	82			7			5398	1	1
5605.0	3	0	1	13	3	1			2		4	7	1	1	81			18			5399	1	1
5605.0	4	0	1	8	3	1			2		4	2	5	1	81			18			5400	1	1
5605.0	5	0	2	4	3	1			2		1	66	1	1	81			18			5401	1	1
5606.1	1	0	2	27	1	2	16	18	2		4	5	1	2	82			15	18		5402	1	1
5606.1	2	10																			5403	1	1
5606.1	3	10																			5404	1	1
5606.1	4	10																			5405	1	1
5606.2	1	10																			5406	1	1
5606.2	2	0	2	24	3	1			2		1	99			82			18			5407	1	1
5606.2	3	0	1	55	2	2	25	27	2		1	99			85			18			5408	1	1
5606.2	4	0	2	44	1	2	14	16	2		4	99			82			15			5409	1	1
5607.0	1	0	2	27	1	2	15	16	2		4	9	1	2	82			7	15		5410	1	1
5607.0	2	0	2	11	3	1			2		4	6	5	1	81			18			5411	1	1
5607.0	3	0	1	9	3	1			2		4	4	5	1	81			18			5412	1	1
5607.0	4	7																			5413	1	1
5607.0	5	0	2	92	10	3	14	16	2		1	99			85			18			5414	1	1
5608.0	1	0	1	31	1	2	25	27	2		2	99			11	1	1	2			5415	1	1
5608.0	2	0	2	28	2	2	22	24	2		4	8	2	2	82			7			5416	1	1
5608.0	3	0	2	3	3	1			2		1	99			84			18			5417	1	1
5608.0	4	0	2	63	6	3	16	21	2		1	99			85			18			5418	1	1
5609.0	1	0	1	52	1	2	30	34	2		4	5	2	2	64	1	1	4	15		5419	1	1
5609.0	2	0	2	34	2	2	12	16	2		4	5	2	2	82			7			5420	1	1
5609.0	3	6																			5421	1	1
5609.0	4	0	1	10	3	1			2		4	3	1	1	81			18			5422	1	1
5610.0	1	12																			5423	1	1
5610.0	2	0	2	58	2	2	16	18	2		2	99			69	1	1	7			5424	1	1
5610.0	3	0	1	25	1	1			2		4	2	1	2	23	1	1	8			5425	1	1
5611.0	1	0	1	33	1	2	20	23	2		2	99			51	1	1	7			5426	1	1
5611.0	2	0	2	28	2	2	16	19	2		4	4	1	2	82			7			5427	1	1
5611.0	3	0	1	10	3	1			2		4	3	5	1	81			18			5428	1	1
5611.0	4	0	1	5	3	1			2		4	0	1	1	81			18			5429	1	1
5612.0	1	0	1	38	1	2	25	27	2		2	99			22	1	2	8			5430	1	1
5612.0	2	0	2	30	2	2	17	19	2		4	5	1	2	82			7			5431	1	1
5612.0	3	0	1	11	3	1			2		4	4	5	1	81			18			5432	1	1
5612.0	4	0	1	7	3	1			2		3	1	1	1	81			18			5433	1	1
5612.0	5	5	2	67	6	3	13	16	2		1	5	1	2	83			18			5434	1	1
5613.0	1	0	1	38	1	2	22	24	2		2	99			65	1	1	4	6		5435	1	1
5613.0	2	0	2	33	2	2	17	19	2		4	8	1	2	82			7			5436	1	1
5613.0	3	0	2	14	3	1			2		4	8	9	1	81			18			5437	1	1
5613.0	4	0	2	12	3	1			2		4	7	1	1	81			18			5438	1	1
5613.0	5	0	1	8	3	1			2		4	3	5	1	81			18			5439	1	1
5614.0	1	0	1	43	1	2	20	22	2		4	6	1	2	51	1	2	8			5440	1	1
5614.0	2	0	2	35	2	2	17	19	2		4	6	3	2	69	1	1	7			5441	1	1
5614.0	3	0	1	11	3	1			2		4	5	5	1	81			18			5442	1	1
5614.0	4	0	1	4	3	1			2		1	99			84			18			5443	1	1
5615.0	1	0	1	72	1	2	30	39	2		2	99			65	1	1	4	7		5444	1	1
5615.0	2	0	2	51	2	2	14	23	2		2	4	1	2	82			7			5445	1	1
5615.0	3	0	1	24	3	2	21	23	2		4	8	5	2	36	1	1	8			5446	1	1
5615.0	4	0	2	17	3	1			2		4	9	8	2	86			18			5447	1	1
5615.0	5	2	2	22	4	2	19	21	2		4	10	8	2	82			18			5448	1	1
5615.0	6	1	2	0	5	1			2		1	99			84			18			5449	1	1
5615.0	7	1	2	0	5	1			2		1	99			84			18			5450	1	1
5616.0	1	0	1	45	1	2	26	27	2		1	99			3	1	1	4	1		5451	1	1
5616.0	2	0	2	35	2	2	15	16	2		1	99			69	1	1	7			5452	1	1
5616.0	3	8																			5453	1	1
5616.0	4	0	1	14	3	1			2		4	7	1	1	81			18			5454	1	1
5616.0	5	0	2	74	6	3	14	18	2		4	5	1	2	82			18			5455	1	1
5617.0	1	0	1	60	1	2	24	99	2		4	5	1	2	64	1	1	4			5456	1	1
5617.0	2	0	2	48	2	2	20	99	2		4	2	1	2	82			7			5457	1	1
5619.0	1	0	1	60	1	2	24	25	2		4	9	1	2	65	1	1	4			5458	1	1
5619.0	2	0	2	56	2	2	20	21	2		4	8	1	2	69	1	1	7			5459	1	1
5619.0	3	0	1	12	3	1			2		4	5	5	1	81			18			5460	1	1
5619.0	4	4	1	17	3	1			2		4	9	1	1	81			18			5461	1	1
5619.0	5	4	2	18	4	2	18	99	2		4	12	1	1	81			18			5462	1	1
5620.0	1	0	1	31	1	2	27	28	2		4	9	1	2	23	1	1	8			5463	1	1
5620.0	2	0	2	25	2	2	22	23	2		4	8	1	2	69	1	1	7			5464	1	1
5620.0	3	0	2	3	3	1			2		1	99			84			18			5465	1	1
5620.0	4	0	2	71	6	3	18	20	2		4	3	1	2	82			18			5466	1	1
5620.0	5	1	1	0	3	1			2		1	99			84			18			5467	1	1
5621.0	1	0	1	38	1	2	21	23	2		4	5	1	2	64	1	1	4	1		5468	1	1
5621.0	2	0	2	33	2	2	16	18	2		4	9	5	2	21	1	1	3			5469	1	1
5621.0	3	0	2	15	3	1			2		4	9	5	1	81			18			5470	1	1
5621.0	4	0	1	12	3	1			2		4	4	5	1	81			18			5471	1	1
5621.0	5	0	1	78	6	2	20	22	2		4	4	1	2	85			18			5472	1	1
5621.0	6	0	2	63	6	2	16	18	2		2	2	1	2	85			18			5473	1	1
5622.0	1	0	1	73	1	2	20	24	2		4	9	1	2	83			17			5474	1	1
5622.0	2	11																			5475	1	1
5622.0	3	12																			5476	1	1
5622.0	4	12																			5477	1	1
5622.0	5	12																			5478	1	1
5623.0	1	0	1	38	1	2	29	35	2		4	9	1	2	64	1	1	1			5479	1	1
5623.0	2	0	2	28	2	2	19	25	2		4	7	5	2	69	1	1	7			5480	1	1
5623.0	3	0	1	3	3	1			2		1	99			84			18			5481	1	1
5623.0	4	0	2	63	6	3	16	18	2		1	99			85			18			5482	1	1
5624.0	1	0	1	43	1	2	15	23	2		4	5	1	2	50	1	1	12	7		5483	1	1
5624.0	2	0	2	41	2	2	13	21	2		4	3	1	2	69	1	1	7			5484	1	1
5624.0	3	6	1	15	3	1			2		4	10	1	1	81			18			5485	1	1
5624.0	4	0	1	12	3	1			2		4	6	5	1	81			18			5486	1	1
5625.0	1	0	1	54	1	2	40	42	2		4	8	1	2	64	1	1	4			5487	1	1
5625.0	2	0	2	36	2	2	22	24	2		4	4	1	2	82			18			5488	1	1
5625.0	3	0	1	12	3	1			2		4	4	5	1	81			18			5489	1	1
5625.0	4	0	1	10	3	1			2		4	1	1	1	81			18			5490	1	1
5626.0	1	0	1	33	1	2	29	30	2		2	2	2	2	50	1	1	12			5491	1	1
5626.0	2	0	2	29	2	2	25	26	2		4	8	1	2	69	1	1	7			5492	1	1
5626.0	3	0	2	4	3	1			2		1	99			84			18			5493	1	1
5626.0	4	1	1	0	3	1			2		1	99			84			18			5494	1	1
5627.0	1	0	1	70	1	2	41	45	2		4	5	1	2	53	2	5	8			5495	1	1
5627.0	2	0	2	55	2	2	16	30	2		1	99			82			18			5496	1	1
5627.0	3	0	1	25	3	2	24	99	2		1	99			53	2	3	8			5497	1	1
5627.0	4	0	1	22	3	1			2		4	8	1	2	53	1	1	4			5498	1	1
5627.0	5	2	2	23	4	2	19	99	2		1	99			82			18			5499	1	1
5629.0	1	0	1	55	1	2	29	30	2		4	5	1	2	53	2	3	12			5500	1	1
5629.0	2	0	2	39	2	2	13	14	2		1	99			82			18			5501	1	1
5629.0	3	0	1	23	3	1			2		4	7	1	2	53	2	3	12			5502	1	1
5629.0	4	0	2	14	3	1			2		4	6	5	1	81			18			5503	1	1
5629.0	5	0	2	11	3	1			2		4	4	5	1	81			18			5504	1	1
5630.0	1	0	1	48	1	2	29	30	2		4	8	1	2	64	1	1	4	1		5505	1	1
5630.0	2	0	2	37	2	2	19	20	2		4	8	1	2	69	1	1	7	1		5506	1	1
5630.0	3	0	2	20	3	1			2		4	12	8	1	81			18			5507	1	1
5630.0	4	0	2	12	3	1			2		4	6	8	1	81			18			5508	1	1
5631.0	1	0	1	48	1	2	20	23	2		2	99			64	1	1	4			5509	1	1
5631.0	2	0	2	41	2	2	13	16	2		2	1	1	2	69	1	1	7			5510	1	1
5631.0	3	0	1	25	3	1			2		4	6	1	2	1	1	1	1			5511	1	1
5631.0	4	0	1	23	3	1			2		4	5	2	2	1	1	1	1			5512	1	1
5631.0	5	8																			5513	1	1
5632.0	1	0	1	54	1	2	19	20	2		4	2	1	2	36	1	1	8	4		5514	1	1
5632.0	2	0	2	51	2	2	17	18	2		2	99			69	1	1	7			5515	1	1
5632.0	3	0	1	33	3	2	27	28	2		4	5	1	2	11	1	1	2			5516	1	1
5632.0	4	0	2	23	4	2	17	18	2		4	2	1	2	82			18			5517	1	1
5632.0	5	0	2	5	5	1			2		1	99			84			18			5518	1	1
5632.0	6	0	1	23	3	1			2		4	5	1	2	1	1	1	1			5519	1	1
5633.0	1	0	1	48	1	2	22	24	2		2	99			65	1	1	9			5520	1	1
5633.0	2	0	2	43	2	2	17	19	2		2	99			1	1	1	1	7		5521	1	1
5633.0	3	0	1	24	3	1			2		4	5	5	2	50	1	1	12	9		5522	1	1
5633.0	4	0	1	15	3	1			2		4	9	8	1	81			18			5523	1	1
5634.0	1	0	1	51	1	2	27	31	2		4	9	2	2	64	1	1	4	7		5524	1	1
5634.0	2	0	2	37	2	2	13	17	2		4	8	2	2	69	1	1	7			5525	1	1
5634.0	3	0	2	16	3	1			2		4	9	8	1	81			18			5526	1	1
5634.0	4	0	1	8	3	1			2		4	1	1	1	81			18			5527	1	1
5635.0	1	0	1	45	1	2	21	23	2		2	1	1	2	65	1	1	4	1		5528	1	1
5635.0	2	0	2	38	2	2	14	16	2		2	2	1	2	69	1	1	7			5529	1	1
5635.0	3	0	1	22	3	1			2		4	9	5	2	51	1	1	12			5530	1	1
5635.0	4	0	1	16	3	1			2		4	9	5	1	81			18			5531	1	1
5635.0	5	0	2	13	3	1			2		4	7	5	1	81			18			5532	1	1
5635.0	6	0	2	10	3	1			2		4	5	1	1	81			18			5533	1	1
5636.0	1	0	1	72	1	2	17	20	2		4	10	6	2	65	1	1	9	17		5534	1	1
5636.0	2	0	2	55	2	2	13	16	2		4	5	1	2	69	1	1	7			5535	1	1
5636.0	3	11																			5536	1	1
5636.0	4	12																			5537	1	1
5636.0	5	12																			5538	1	1
5636.0	6	12																			5539	1	1
5636.0	7	12																			5540	1	1
5637.0	1	0	1	73	1	2	33	35	2		4	3	1	2	65	1	1	4			5541	1	1
5637.0	2	0	2	53	2	2	13	15	2		4	3	1	2	69	1	1	7			5542	1	1
5637.0	3	0	1	38	3	2	23	25	2		4	5	1	2	65	1	1	4	1		5543	1	1
5637.0	4	0	2	29	4	2	14	16	2		4	8	1	2	70	1	1	7			5544	1	1
5637.0	5	0	2	13	5	1			2		4	6	1	1	81			18			5545	1	1
5637.0	6	6	1	10	5	1			2		4	2	1	1	81			18			5546	1	1
5637.0	7	0	2	5	5	1			2		4	0	1	1	81			18			5547	1	1
5638.0	1	0	1	43	1	2	27	30	2		4	6	1	2	72	1	1	1	4		5548	1	1
5638.0	2	0	2	33	2	2	17	20	2		4	4	1	2	69	1	1	7			5549	1	1
5638.0	3	0	1	13	3	1			2		4	4	5	1	81			18			5550	1	1
5638.0	4	7																			5551	1	1
5638.0	5	1	1	1	3	1			2		1	99			84			18			5552	1	1
5639.0	1	0	1	48	1	2	25	29	2		4	4	1	2	64	1	1	12	9		5553	1	1
5639.0	2	0	2	38	2	2	15	19	2		2	99			70	1	1	7			5554	1	1
5639.0	3	6	1	19	3	1			2		4	12	8	1	81			18			5555	1	1
5639.0	4	0	2	15	3	1			2		4	9	5	1	81			18			5556	1	1
5639.0	5	0	1	14	3	1			2		4	5	5	1	81			18			5557	1	1
5640.0	1	0	1	49	1	2	25	26	2		4	9	6	2	65	1	1	4	1		5558	1	1
5640.0	2	0	2	39	2	2	15	16	2		4	8	1	2	69	1	1	7			5559	1	1
5640.0	3	0	2	13	3	1			2		4	7	2	1	81			18			5560	1	1
5640.0	4	0	2	9	3	1			2		4	3	2	1	81			18			5561	1	1
5640.0	5	5	1	23	3	2	21	99	2		4	5	1	2	1	1	1	1			5562	1	1
5640.0	6	2	2	19	4	2	17	99	2		4	8	5	2	82			18			5563	1	1
5641.0	1	0	1	38	1	2	33	35	2		4	12	1	2	51	1	1	7			5564	1	1
5641.0	2	0	2	33	2	2	28	30	2		4	10	8	2	46	1	1	8			5565	1	1
5641.0	3	0	1	84	6	2	26	29	2		1	99			64	1	1	7			5566	1	1
5641.0	4	0	2	74	6	2	16	19	2		1	99			70	1	1	7			5567	1	1
5641.0	5	1	1	2	3	1			2		1	99			84			18			5568	1	1
5642.0	1	0	1	51	1	2	31	33	2		4	14	2	2	51	1	1	4	8		5572	1	1
5642.0	2	0	2	40	2	2	20	22	2		4	10	1	2	69	1	1	7			5573	1	1
5642.0	3	0	1	18	3	1			2		4	9	1	1	81			18			5574	1	1
5642.0	4	0	1	12	3	1			2		4	6	5	1	81			18			5569	1	1
5642.0	5	0	2	10	3	1			2		4	4	5	1	81			18			5570	1	1
5642.0	6	0	2	7	3	1			2		4	1	2	1	81			18			5571	1	1
5643.0	1	0	1	42	1	2	32	34	2		4	12	1	2	13	2	3	3			5575	1	1
5643.0	2	0	2	26	2	2	16	18	2		4	4	1	2	82			18			5576	1	1
5643.0	3	1	1	1	3	1			2		1	99			84			18			5577	1	1
5644.0	1	0	1	49	1	2	22	23	2		2	99			65	1	1	8	9		5578	1	1
5644.0	2	0	2	43	2	2	17	18	2		2	99			70	1	1	7			5579	1	1
5644.0	3	0	2	15	3	1			2		4	7	5	1	81			18			5580	1	1
5644.0	4	0	2	12	3	1			2		4	5	5	1	81			18			5581	1	1
5645.0	1	0	1	41	1	2	26	27	2		4	12	1	2	13	1	1	3			5582	1	1
5645.0	2	0	2	33	2	2	18	19	2		4	10	1	2	82			18			5583	1	1
5645.0	3	0	2	14	3	1			2		4	9	1	1	81			18			5584	1	1
5645.0	4	0	1	9	3	1			2		4	3	5	1	81			18			5585	1	1
5646.1	1	0	1	59	1	2	29	31	2		2	99			83			18			5586	1	1
5646.1	2	0	2	45	2	2	17	19	2		2	2	1	2	69	1	1	7			5587	1	1
5646.1	3	10																			5588	1	1
5646.1	4	10																			5589	1	1
5646.1	5	0	1	23	3	1			2		4	7	1	2	13	2	4	3			5590	1	1
5646.1	6	8																			5591	1	1
5646.1	7	0	1	15	3	1			2		4	9	8	1	81			18			5592	1	1
5646.2	1	10																			5594	1	1
5646.2	2	10																			5595	1	1
5646.2	3	0	1	25	1	2	21	24	2		4	4	1	2	11	2	4	2			5596	1	1
5646.2	4	0	2	22	2	2	17	20	2		4	10	5	2	69	1	1	7			5597	1	1
5646.2	5	10																			5598	1	1
5646.2	6	8																			5599	1	1
5646.2	7	10																			5593	1	1
5647.0	1	0	1	43	1	2	25	27	2		2	99			34	2	3	8	4		5600	1	1
5647.0	2	0	2	38	2	2	20	22	2		2	99			69	1	1	7			5601	1	1
5647.0	3	0	2	16	3	2	16	99	2		4	8	5	1	81			18			5602	1	1
5647.0	4	0	1	15	3	1			2		4	5	5	1	81			18			5603	1	1
5647.0	5	0	1	14	3	1			2		4	3	1	2	34	2	3	2			5604	1	1
5647.0	6	0	1	12	3	1			2		4	2	5	2	34	2	3	2			5605	1	1
5647.0	7	0	2	11	3	1			2		4	2	5	1	81			18			5606	1	1
5647.0	8	0	2	4	3	1			2		1	99			84			18			5607	1	1
5647.0	9	4	2	73	6	3	15	16	2		1	5	1	2	83			18			5608	1	1
5649.0	1	0	1	78	1	2	20	22	2		1	99			50	1	1	12			5609	1	1
5649.0	2	11																			5610	1	1
5649.0	3	0	1	23	3	2	21	99	2		2	2	1	2	11	1	1	2			5611	1	1
5649.0	4	0	1	17	3	2	16	99	2		2	2	1	2	23	1	1	8			5612	1	1
5649.0	5	2	2	18	4	2	16	99	2		4	7	5	2	82			18			5613	1	1
5649.0	6	2	2	15	4	2	14	99	2		4	8	5	2	82			18			5614	1	1
5650.0	1	0	1	48	1	2	34	35	2		2	99			51	1	1	12	9		5615	1	1
5650.0	2	0	2	28	2	2	14	15	2		4	5	1	2	82			18			5616	1	1
5650.0	3	0	2	13	3	1			2		4	7	5	1	81			18			5617	1	1
5650.0	4	0	2	12	3	1			2		4	7	5	1	81			18			5618	1	1
5651.0	1	0	1	53	1	2	32	33	2		2	99			36	1	1	2			5619	1	1
5651.0	2	0	2	43	2	2	22	23	2		2	99			69	1	1	7			5620	1	1
5651.0	3	0	1	17	3	1			2		4	4	1	2	37	1	1	2			5621	1	1
5651.0	4	12																			5622	1	1
5652.0	1	0	1	61	1	2	30	35	2		4	5	1	2	65	1	1	9	17		5623	1	1
5652.0	2	0	2	53	2	2	14	19	2		2	99			69	1	1	7			5624	1	1
5652.0	3	0	2	15	3	1			2		4	6	1	1	81			18			5625	1	1
5652.0	4	12																			5626	1	1
5652.0	5	5	1	25	3	2	20	24	2		2	1	1	2	23	2	3	8			5627	1	1
5652.0	6	5	1	22	3	1			2		4	4	5	2	24	2	3	8			5628	1	1
5653.0	1	0	1	53	1	2	23	24	2		4	4	1	2	64	1	1	4			5629	1	1
5653.0	2	0	2	48	2	2	20	21	2		2	99			69	1	1	7			5630	1	1
5653.0	3	0	1	10	5	1			2		4	5	5	1	81			18			5631	1	1
5653.0	4	0	1	9	5	1			2		4	3	5	1	81			18			5632	1	1
5654.0	1	0	1	35	1	2	27	28	2		4	4	1	2	35	2	3	8	4		5633	1	1
5654.0	2	0	2	25	2	2	17	18	2		4	9	5	2	46	1	1	8			5634	1	1
5654.0	3	0	1	6	3	1			2		4	0	6	1	81			18			5635	1	1
5654.0	4	1	2	0	3	1			2		1	99			84			18			5636	1	1
5655.0	1	0	1	48	1	2	19	21	2		1	99			65	1	1	1			5637	1	1
5655.0	2	0	2	43	2	2	14	16	2		2	99			69	1	1	7			5638	1	1
5655.0	3	0	1	23	3	2	18	20	2		4	2	1	2	11	2	1	2			5639	1	1
5655.0	4	0	2	22	4	2	17	19	2		4	2	1	2	82			18			5640	1	1
5655.0	5	0	2	3	5	1			2		1	99			84			18			5641	1	1
5655.0	6	11																			5642	1	1
5656.0	1	0	1	35	1	2	30	32	2		4	5	1	2	11	2	3	2	4		5643	1	1
5656.0	2	0	2	28	2	2	23	25	2		4	4	2	2	69	1	1	7			5644	1	1
5656.0	3	0	2	3	3	1			2		1	99			84			18			5645	1	1
5656.0	4	7																			5646	1	1
5657.0	1	7																			5647	1	1
5657.0	2	0	2	42	1	3	15	19	2		4	8	1	2	69	1	1	7			5648	1	1
5657.0	3	0	1	23	3	1			2		4	8	1	2	13	2	3	3			5649	1	1
5657.0	4	8																			5650	1	1
5657.0	5	0	2	14	3	1			2		4	8	1	1	81			18			5651	1	1
5658.0	1	0	1	38	1	2	25	29	2		1	99			37	1	1	4			5652	1	1
5658.0	2	0	2	29	2	2	16	20	2		4	5	1	2	69	1	1	7			5653	1	1
5658.0	3	0	2	9	3	1			2		4	3	5	1	81			18			5654	1	1
5658.0	4	0	2	5	3	1			2		2	66	1	2	84			18			5655	1	1
5658.0	5	4	1	85	6	2	43	44	2		4	8	2	2	85			18			5656	1	1
5658.0	6	4	2	58	6	2	17	18	2		4	4	1	2	69	1	1	7			5657	1	1
5658.0	7	4	1	24	7	1			2		4	7	1	2	11	2	4	4			5658	1	1
5659.0	1	0	1	61	1	2	34	36	2		1	99			65	1	1	4	7		5659	1	1
5659.0	2	0	2	48	2	2	21	23	2		4	4	2	2	69	1	1	7			5660	1	1
5659.0	3	0	1	14	3	1			2		4	4	5	2	13	2	3	3			5661	1	1
5659.0	4	0	2	10	3	1			2		4	3	5	1	81			18			5662	1	1
5660.0	1	0	1	50	1	2	32	33	2		2	99			7	2	3	2			5663	1	1
5660.0	2	0	2	39	2	2	21	22	2		4	3	1	2	70	1	1	7			5664	1	1
5660.0	3	0	1	15	3	1			2		4	3	5	1	81			18			5665	1	1
5660.0	4	0	1	13	3	1			2		4	5	1	1	81			18			5666	1	1
5660.0	5	0	1	11	3	1			2		4	3	5	1	81			18			5667	1	1
5661.0	1	0	1	43	1	2	27	28	2		4	4	1	2	64	1	1	4			5668	1	1
5661.0	2	0	2	33	2	2	17	18	2		4	9	1	2	69	1	1	7			5669	1	1
5661.0	3	0	1	15	3	1			2		4	9	1	1	81			18			5670	1	1
5661.0	4	0	1	12	3	1			2		4	6	1	1	81			18			5671	1	1
5661.0	5	0	2	4	3	1			2		1	99			84			18			5672	1	1
5663.0	1	0	1	63	1	2	22	25	2		2	99			65	1	1	9			5673	1	1
5663.0	2	0	2	50	2	2	17	20	2		2	99			69	1	1	7			5674	1	1
5663.0	3	0	2	22	4	2	15	19	2		4	10	8	2	82			7			5675	1	1
5663.0	4	0	1	18	5	1			2		4	9	1	1	81			18			5676	1	1
5663.0	5	0	1	17	5	1			2		4	8	1	1	81			18			5677	1	1
5663.0	6	6	1	14	5	1			2		4	7	1	1	81			18			5678	1	1
5663.0	7	1	1	0	5	1			2		1	99			84			18			5679	1	1
5664.0	1	0	1	43	1	2	26	28	2		4	99			65	1	1	9	1		5680	1	1
5664.0	2	0	2	39	2	2	22	24	2		4	5	1	2	70	1	1	7			5681	1	1
5664.0	3	0	2	15	3	1			2		4	8	8	1	81			18			5682	1	1
5664.0	4	0	1	13	3	1			2		4	3	1	2	35	1	1	8			5683	1	1
5664.0	5	0	2	9	3	1			2		4	2	5	1	81			18			5684	1	1
5664.0	6	1	2	2	3	1			2		1	99			84			18			5685	1	1
5665.0	1	0	1	63	1	2	37	38	2		2	1	1	2	65	1	1	9			5686	1	1
5665.0	2	0	2	54	2	2	28	29	2		2	99			70	1	1	7			5687	1	1
5665.0	3	11																			5688	1	1
5665.0	4	11																			5689	1	1
5665.0	5	4	1	85	6	3	22	23	2		1	99			85			18			5690	1	1
5666.0	1	0	1	48	1	2	36	38	2		4	7	2	2	65	1	1	9			5691	1	1
5666.0	2	0	2	35	2	2	23	25	2		4	9	1	2	69	1	1	7			5692	1	1
5666.0	3	0	2	10	3	1			2		4	4	5	1	81			18			5693	1	1
5666.0	4	0	1	9	3	1			2		4	4	1	1	81			18			5694	1	1
5666.0	5	0	1	6	3	1			2		4	2	1	1	81			18			5695	1	1
5667.0	1	0	1	22	1	1			2		4	4	1	2	65	1	1	7			5696	1	1
5667.0	2	0	1	11	7	1			2		4	5	1	1	81			18			5697	1	1
5667.0	3	0	2	43	6	3	17	21	2		4	9	1	2	70	1	1	7			5698	1	1
5667.0	4	5	1	18	7	1			2		4	7	1	1	81			18			5699	1	1
5668.0	1	0	1	48	1	2	26	27	2		1	99			50	1	1	12			5700	1	1
5668.0	2	0	2	41	2	2	19	20	2		2	99			69	1	1	7			5701	1	1
5668.0	3	8																			5702	1	1
5668.0	4	0	2	15	3	1			2		4	8	8	1	81			18			5703	1	1
5668.0	5	0	2	14	3	1			2		4	6	5	1	81			18			5704	1	1
5668.0	6	0	2	3	3	1			2		1	99			84			18			5705	1	1
5668.0	7	5	1	19	3	1			2		4	4	1	2	37	2	3	2			5706	1	1
5669.0	1	0	1	68	1	2	35	40	2		2	99			64	1	1	4	7		5707	1	1
5669.0	2	0	2	63	2	2	30	35	2		4	2	1	2	69	1	1	7			5708	1	1
5669.0	3	0	1	28	3	2	25	99	2		4	16	1	2	44	1	1	3			5709	1	1
5669.0	4	11																			5710	1	1
5669.0	5	11																			5711	1	1
5669.0	6	0	1	17	3	1			2		4	9	1	1	81			18			5712	1	1
5669.0	7	2	2	18	4	2	15	99	2		4	12	1	2	82			18			5713	1	1
5670.0	1	0	1	63	1	2	33	43	2		1	99			65	1	1	1	15		5714	1	1
5670.0	2	0	2	51	2	2	21	31	2		4	4	1	2	69	1	1	7			5715	1	1
5670.0	3	11																			5716	1	1
5670.0	4	8																			5717	1	1
5670.0	5	0	2	15	3	1			2		4	9	1	1	81			18			5718	1	1
5670.0	6	0	2	12	3	1			2		4	3	1	1	81			18			5719	1	1
5671.0	1	0	1	63	1	2	22	28	2		1	99			64	1	1	7	15		5720	1	1
5671.0	2	0	2	58	2	2	17	23	2		2	1	1	2	69	1	1	7			5721	1	1
5671.0	3	0	1	31	3	2	20	21	2		4	2	1	2	37	1	1	4			5725	1	1
5671.0	4	11																			5726	1	1
5671.0	5	0	2	26	4	2	18	19	2		4	7	1	2	82			18			5722	1	1
5671.0	6	11																			5723	1	1
5671.0	7	0	2	7	5	1			2		4	1	1	1	81			18			5724	1	1
5672.0	1	0	1	73	1	2	28	33	2		1	99			85			9			5727	1	1
5672.0	2	0	2	61	2	2	16	21	2		4	5	1	2	69	1	1	7			5728	1	1
5672.0	3	11																			5729	1	1
5673.0	1	0	1	83	1	2	30	36	2		1	99			64	1	1	4			5730	1	1
5673.0	2	0	2	68	2	2	15	21	2		1	99			69	1	1	7			5731	1	1
5673.0	3	0	2	25	4	2	17	18	2		4	2	1	2	82			18			5732	1	1
5673.0	4	0	2	7	5	1			2		4	1	1	1	81			18			5733	1	1
5673.0	5	1	2	2	5	1			2		1	99			84			18			5734	1	1
5674.0	1	0	1	55	1	2	28	30	2		4	2	1	2	64	1	1	1	7		5735	1	1
5674.0	2	0	2	48	2	2	21	23	2		4	4	1	2	70	1	1	7			5736	1	1
5674.0	3	11																			5737	1	1
5674.0	4	8																			5738	1	1
5674.0	5	0	1	14	3	1			2		4	7	1	1	81			18			5739	1	1
5674.0	6	2	2	19	4	2	18	99	2		4	6	1	2	69	1	1	7			5740	1	1
5674.0	7	5	2	2	5	1			2		1	99			84			18			5741	1	1
5674.0	8	5	2	1	5	1			2		1	99			84			18			5742	1	1
5675.0	1	0	1	48	1	2	29	30	2		4	7	1	2	35	1	1	4			5743	1	1
5675.0	2	0	2	43	2	2	24	25	2		4	4	6	2	69	1	1	7			5744	1	1
5675.0	3	0	2	18	3	1			2		4	10	5	1	81			18			5745	1	1
5675.0	4	0	2	16	3	1			2		4	7	5	1	81			18			5746	1	1
5675.0	5	0	1	15	3	1			2		4	7	5	1	81			18			5747	1	1
5677.0	1	0	1	41	1	2	25	27	2		2	99			37	1	2	2			5748	1	1
5677.0	2	0	2	31	2	2	15	17	2		2	99			69	1	1	7			5749	1	1
5677.0	3	0	2	14	3	1			2		4	6	5	1	81			18			5750	1	1
5677.0	4	0	1	10	3	1			2		4	2	1	1	81			18			5751	1	1
5678.0	1	0	1	43	1	2	24	26	2		2	99			22	1	2	8			5752	1	1
5678.0	2	0	2	33	2	2	14	16	2		2	99			69	1	1	7			5753	1	1
5678.0	3	8																			5754	1	1
5678.0	4	6																			5755	1	1
5678.0	5	0	1	7	3	1			2		1	99			84			18			5756	1	1
5679.0	1	0	1	60	1	2	33	34	2		4	2	1	2	64	1	1	4			5757	1	1
5679.0	2	0	2	51	2	2	24	25	2		4	3	1	2	69	1	1	7			5758	1	1
5679.0	3	0	1	26	3	2	20	21	2		4	7	1	2	1	1	1	4	1		5759	1	1
