a01	plotid	g01	g02	g03	g04	g05	g06	g07	g08a	g08b	g08c	g09a	g09b	g09c	g10	g11	g12	g13a	g13b	g13c	g14	g15a	g15b	g15c	g16a	g16b	g16c	g17a	g17b	g17c	g18a	g18b	g18c	g19a	g19b	g19c	flag	sample_type
879	2	2	15.0	400.0	0.0	3	3	416.0	72			72			150000	6	2010	1			1	1	72		1			1			1			1				2
879	3	2	15.0	600.0	2.0	3	3	416.0	72			72			140000	6	2010	1			1	1	72		1			1			1			1				2
880	1	1	4.0	0.0	0.0	2			1			1			50000	3	2010	98			4																	2
880	2	2	33.0	600.0	0.0	2	3	47.0	72			72			350000	6	2010	1			1	1	72		1			1			98			1				2
880	3	2	15.0	400.0	0.0	2	3	280.0	72			72			150000	6	2010	1			1	1	72		1			1			1			1				2
881	1	1	5.0	0.0	0.0	2			1			72			60000	3	2003	98			4																	2
881	2	2	22.0	1000.0	0.0	2	5		72			72			200000	6	2010	72			1	1			1			1			1			1				2
881	3	2	15.0	500.0	0.0	2	5		72			72			120000	6	2010	72			1	1			1			1			1			1				2
881	4	2	15.0	500.0	0.0	2	5		72			72			120000	6	2011	72			1	1			1			1			1			1				2
881	5	2	18.0	500.0	0.0	2	5		72			72			150000	6	2011	72			1	1			1			1			1			1				2
882	1	1	4.0	0.0	0.0	3			1			72			150000	2	2009	98			4																	2
882	2	2	36.0	600.0	0.0	3	3	58.0	72			72			43200	6	2011	1			1	1			1			1			1			1				2
882	3	2	17.0	800.0	0.0	3	5		72			72			150000	4	2010	1			1	1			1			1			1			1				2
882	4	2	13.0	500.0	0.0	2	3	400.0	72			72			120000	6	2011	1			1	1			1			1			1			1				2
883	1	1	1.0	0.0	0.0	2			1			72			3000	3	2008	98			4																	2
884	1	1	49.0	0.0	0.0	2			1			1			500000	3	1998	98			4																	2
884	2	2	49.0	500.0	0.0	2	6	56.0	1			1			450000	3	1998	72			1	72			72			72			72			72				2
885	1	1	4.0	0.0	0.0	2			1			72			90000	3	2005	98	4		4																	2
885	2	2	17.0	0.0	0.0	2	5		72			72			160000	6	2010	1			1	1			1			1			1			1				2
886	1	1	5.0	0.0	0.0	2			1			72			150000	3	2000	98			4																	2
886	2	2	132.0	600.0	0.0	2	4		72			72			1200000	6	2010	98			1	1			1			1			1			1				2
886	3	2	96.0	1000.0	0.0	2	5		72			72			900000	5	2009	98			1	1			1			1			1			1				2
886	4	2	83.0	600.0	0.0	2	3	67.0	72			72			700000	6	2010	98			1	1			1			1			1			1				2
887	1	1	12.0	0.0	0.0	2			1			1			220000	1	1990	98			4																	2
887	2	2	30.0	1000.0	0.0	2	2		1			1			280000	1	1988	1			1	1			1			1			1			1				2
887	3	2	20.0	1000.0	0.0	2	2		1			1			24000	1	1995	1			1	1			1			1			1			1				2
887	4	4	22.0	500.0	0.0	2	1		1			1			26400	1	1999	1			5																	2
888	1	1	5.0	0.0	0.0	4			1			1			100000	3	1982	1			4																	2
888	2	2	148.0	1000.0	1.0	2	7		1			1			900000	3	1982	98			1	1			1			1			1			1				2
888	3	2	115.0	1000.0	1.0	2	7		1			1			600000	3	1982	98			1	1			1			1			1			1				2
888	4	2	115.0	1000.0	1.0	2	2		1			1			600000	3	1982	1			1	1			1			1			1			1				2
888	5	2	84.0	1000.0	0.0	2	2		1			1			500000	3	1982	98			1	1			1			1			1			1				2
888	6	2	64.0	1000.0	0.0	2	2		1			1			300000	3	1982	1			1	1			1			1			1			1				2
888	7	2	74.0	1000.0	1.0	2	7		1			1			350000	3	1982	98			1	1			1			1			1			1				2
888	8	2	50.0	1000.0	0.0	3	2		1			1			250000	3	1982	98			1	1			1			1			1			1				2
888	9	2	50.0	1000.0	0.0	3	2		1			1			250000	3	1982	98			1	1			1			1			1			1				2
888	10	2	38.0	1000.0	0.0	3	2		1			1			200000	3	1982	98			1	1			1			1			1			1				2
888	11	2	35.0	1000.0	0.0	3	2		1			1			200000	3	1982	98			1	1			1			1			1			1				2
888	12	2	74.0	800.0	3.0	4	7		1			1			300000	3	1982	98			1	72			72			72			72			72				2
888	13	2	132.0	800.0	3.0	1	7		1			1			450000	3	1982	98			1	72			72			72			72			72				2
888	14	2	57.0	800.0	3.0	1	7		1			1			200000	3	1982	98			1	72			72			72			72			72				2
888	15	2	57.0	800.0	3.0	1	7		1			1			250000	3	1982	98			1	72			72			72			72			72				2
888	16	2	66.0	200.0	0.0	2	8		1			1			400000	3	1982	1			1	1			1			1			1			1				2
889	1	1	8.0	0.0	0.0	2			1			73			100000	1	2003	1			4																	2
890	1	1	13.0	0.0	0.0	2			1			71			52000	3	1987	71			4																	2
890	2	2	114.0	1500.0	0.0	2	8		71			71			700000	3	1987	71			1	72			72			72			72			72				2
890	3	2	165.0	600.0	0.0	2	8		71			71			1000000	3	1987	71			1	72			72			72			72			72				2
890	4	2	75.0	1000.0	1.0	2	8		71			71			500000	3	1987	71			1	72			72			72			72			72				2
890	5	2	132.0	500.0	3.0	1	4		71			71			600000	6	1987	71			1	72			72			72			72			72				2
890	6	2	75.0	500.0	0.0	1	8		71			71			750000	3	1987	71			1	72			72			72			72			72				2
890	7	2	72.0	600.0	2.0	1	7		71			71			500000	3	1987	71			1	72			72			72			72			72				2
890	8	2	46.0	700.0	0.0	1	2		71			71			300000	3	1987	71			1	72			72			72			72			72				2
890	9	2	50.0	500.0	2.0	1	7		71			71			300000	3	1987	71			1	72			72			72			72			72				2
890	10	2	44.0	700.0	3.0	1	7		71			71			250000	3	1987	71			1	72			72			72			72			72				2
890	11	2	73.0	400.0	0.0	1	4		71			71			600000	6	1987	71			1	1			1			1			1			1				2
890	12	2	90.0	400.0	1.0	2	7		71			71			550000	3	1987	71			1	1			1			1			1			1				2
890	13	2	50.0	400.0	1.0	2	7		71			71			300000	3	1987	71			1	72			72			72			72			72				2
890	14	2	46.0	1000.0	0.0	2	4		71			71			300000	6	1987	71			1	1			1			1			1			1				2
890	15	2	50.0	400.0	1.0	1	2		71			71			450000	3	1987	71			1	1			1			1			1			1				2
890	16	2	50.0	800.0	0.0	2	8		71			71			450000	3	1987	71			1	72			72			72			72			72				2
890	17	2	50.0	1000.0	0.0	5	7		71			71			300000	3	1987	71			1	1			1			1			1			1				2
890	18	2	26.0	1000.0	0.0	5	7		71			71			175000	3	1987	71			1	72			72			72			72			72				2
890	19	2	50.0	1000.0	0.0	2	2		71			71			225000	3	1987	71			1	1			1			1			1			1				2
890	20	2	16.0	800.0	1.0	2	2		71			71			100000	3	1987	71			1	1			1			1			1			1				2
890	21	4	144.0	700.0	0.0	3	7		71			71			650000	3	1987	71			8																	2
890	22	9	115.0	200.0	0.0	1	7		71			71			1050000	3	1987	71			8																	2
890	23	4	50.0	200.0	0.0	1	7		71			71			300000	3	1987	71			8																	2
890	24	4	16.0	300.0	0.0	1	7		71			71			100000	3	1987	71			8																	2
890	25	4	33.0	300.0	0.0	1	7		71			71			250000	3	1987	71			8																	2
890	26	4	33.0	700.0	0.0	5	7		71			71			200000	3	1987	71			8																	2
890	27	4	33.0	400.0	0.0	5	7		71			71			200000	3	1987	71			8																	2
891	1	1	16.0	0.0	0.0	3			1			1			300000	3	1988	1			4																	2
891	2	2	23.0	2000.0	0.0	4	5		6			72			800000	6	2010	71			1	3	4		3	4		3	4		3			1				2
891	3	2	50.0	1000.0	0.0	3	5		6			72			1000000	6	2010	71			1	3	4		3	4		3	4		3			1				2
891	4	7	2.0	500.0	0.0	4	6	250.0	1			1			20000	1	2005	71			6																	2
892	1	1	3.0	0.0	0.0	2			1			1			50000	3	1995	98			4																	2
892	2	2	16.0	1000.0	3.0	2	2		1			1			85000	1	2006	98			1	1			1			1			98			1				2
892	3	2	33.0	1000.0	3.0	2	5		72			72			400000	6	2011	98			1	1			1			1			1			1				2
892	4	2	10.0	1000.0	0.0	2	5		72			72			100000	6	2006	98			1	1			1			1			1			1				2
892	5	2	10.0	1000.0	0.0	2	4		72			72			100000	6	2006	98			1	1			1			1			1			1				2
893	1	1	3.0	0.0	0.0	3			1			72			60000	3	2005	98			4																	2
893	2	2	7.0	1500.0	0.0	3	7		1			72			60000	3	2010	1			1	1			1			1			1			1				2
893	3	2	10.0	1500.0	1.0	4	2		1			72			50000	3	2008	1			1	1			1			1			1			1				2
893	4	2	7.0	1500.0	0.0	2	2		1			72			30000	3	2008	1			1	1			1			1			1			1				2
893	5	2	7.0	1500.0	0.0	2	2		1			72			25000	3	2009	1			1	1			1			1			1			1				2
894	1	1	3.0	0.0	0.0	2			1			72			40000	3	1998	98			4																	2
894	2	2	7.5	1000.0	0.0	3	2		1			1			64000	1	2000	1			1	1			1			1			98			1				2
894	3	2	33.0	1200.0	2.0	5	4		72			72			350000	6	2010	1			1	1	72		1			1			1			1				2
894	4	2	18.0	900.0	0.0	5	5		72			72			150000	6	2008	1			1	1			1			1			98			1				2
895	1	1	10.0	0.0	0.0	2			2			2			400000	3	2006	98			4																	2
895	2	2	33.0	600.0	0.0	2	2		1			1			300000	3	2006	1			1	1	3		1			1			1			1				2
896	1	1	3.0	0.0	0.0	2			1			1			40000	1	1998	98			4																	2
896	2	2	15.0	1000.0	0.0	3	7		1			72			160000	3	2010	1			1	1	3	4	1			1			1			1				2
897	1	1	7.5	0.0	0.0	2			1			1			150000	3	1955	98			4																	2
897	2	2	33.0	1000.0	0.0	2	3	42.0	72			72			350000	6	2010	1			1	1	72		1			1			1			1				2
897	3	2	33.0	1000.0	0.0	2	3	42.0	72			72			350000	6	2010	1			1	1	72		1			1			1			1				2
897	4	2	33.0	1000.0	0.0	2	3	42.0	72			72			350000	6	2010	1			1	1	72		1			1			1			1				2
898	1	1	15.0	0.0	0.0	2			1			1			1500000	3	2006	1			4																	2
898	2	2	115.0	1500.0	0.0	2	6	174.0	1			1			1050000	3	2006	98			1	72			72			72			72			72				2
898	3	2	66.0	1600.0	0.0	2	6	100.0	1			1			600000	3	2006	98			1	72			72			72			72			72				2
898	4	2	82.0	1000.0	0.0	2	6	125.0	1			1			800000	3	2006	98			1	72			72			72			72			72				2
898	5	2	50.0	1500.0	0.0	2	6	75.0	1			1			450000	3	2006	98			1	72			72			72			72			72				2
898	6	2	38.0	1500.0	0.0	2	6	54.0	1			1			400000	3	2006	98			1	72			72			72			72			72				2
898	7	4	66.0	100.0	0.0	2	7		1			1			2000000	3	2006	1			1	1	72		1			1			1	72		1				2
899	1	1	3.0	0.0	2.0	1			1			1			37000	1	2011	98			4																	2
900	1	1	2.0	0.0	0.0	2			1			72			60000	5	2007	98			4																	2
901	1	1	2.5	0.0	0.0	5			1			1			250000	3	2004	98			4																	3
901	2	2	30.0	700.0	0.0	4	7		72			72			600000	6	2011	98			1	72			72			72			72			72				3
902	1	1	3.0	0.0	0.0	4			1			1			300000	3	2010	72			4																	3
903	1	1	4.0	0.0	0.0	3			1			1			200000	3	2009	98			4																	3
903	2	2	24.0	500.0	0.0	4	3	666.0	72			72			1200000	6	2010	1			1	1			1			1			1			1				3
904	1	1	2.0	0.0	0.0	3			1			1			200000	3	2006	4			4																	3
905	1	1	3.0	0.0	0.0	4			1			1			300000	3	1998	1			4																	3
905	2	2	42.0	1000.0	0.0	4	4		72			72			2100000	6	2008	1			1	1			1			1			1			1				3
905	3	2	30.0	1000.0	0.0	4	4		72			72			1500000	6	2009	1			1	1			1			1			1			1				3
905	4	2	30.0	1000.0	0.0	4	4		72			72			1500000	6	2009	1			1	1			1			1			1			1				3
905	5	2	2.0	500.0	0.0	4	4		1			1			200000	6	2010	1			1	1			1			1			1			1				3
906	1	1	1.0	0.0	0.0	3			1			1			100000	3	2003	98			4																	3
906	2	2	16.0	500.0	0.0	4	4		72			72			800000	6	2008	1			1	1			1			1			1			1				3
906	3	2	0.5	1000.0	0.0	4	4		72			72			10000	6	2008	1			1	1			1			1			1			1				3
907	1	1	6.0	0.0	0.0	3			4			4			300000	2	2008	98			4																	3
907	2	2	12.0	1000.0	1.0	4	2		4			4			300000	2	2000	1			1	1			1			1			1			1				3
907	3	2	9.0	1000.0	1.0	4	2		4			4			225000	2	2000	1			1	1			1			1			1			1				3
907	4	5	6.0	300.0	0.0	4	2		1			1			250000	2	2000	1			5																	3
907	5	2	30.0	500.0	1.0	2	4		72			72			750000	6	2009	1			1	1			1			1			1			1				3
907	6	2	24.0	400.0	1.0	4	4		72			72			600000	6	2009	1			1	1			1			1			1			1				3
907	7	2	12.0	400.0	1.0	4	4		72			72			300000	6	2009	1			1	1			1			1			1			1				3
907	8	2	36.0	300.0	1.0	5	4		72			72			180000	6	2001	1			1	1			1			1			1			1				3
907	9	2	1.0	800.0	0.0	4	2		1			1			15000	2	2000	1			1	1			1			1			1			1				3
908	1	1	1.5	0.0	0.0	4			1			1			130000	3	2006	98			4																	3
909	1	1	1.0	0.0	0.0	4			1			1			60000	1	2005	98			4																	3
910	1	1	2.0	0.0	0.0	4			2			2			180000	3	2010	98			4																	3
910	2	2	30.0	120.0	5.0	4	2		2			2			900000	3	2010	1	2		1	1	2		1	2		1	2		1	2		1	2			3
910	3	2	1.0	140.0	6.0	4	3	125.0	1			1			25000	6	2011	1	2		1	2			1	2		1	2		1	2		1	2			3
910	4	2	1.0	100.0	6.0	4	3	125.0	1			1			20000	6	2011	1	2		1	2			1	2		1	2		1	2		1	2			3
910	5	2	1.0	250.0	6.0	4	3	125.0	1			1			25000	6	2011	1	2		1	2			1	2		1	2		1	2		1	2			3
911	1	1	5.0	0.0	0.0	4			1			1			250000	2	2001	98			4																	3
911	2	2	12.0	0.0	7.0	4	4		1			1			180000	6	2010	1			1	1			1			1			1			1				3
911	3	2	10.0	0.0	0.0	4	4		1			1			300000	6	2010	1			1	1			1			1			1			1				3
911	4	2	14.0	0.0	0.0	4	5		1			1			360000	2	2010	1			1	1			1			1			1			1				3
911	5	2	9.0	0.0	0.0	4	4		1			1			190000	6	2010	1			1	1			1			1			1			1				3
911	6	2	1.0	0.0	0.0	4	4		1			1			35000	6	2010	1			1	1			1			1			1			1				3
912	1	1	6.0	0.0	0.0	5			1			1			400000	1	1999	98			4																	3
913	1	1	6.0	0.0	0.0	4			1			1			550000	3	1989	98			4																	3
913	2	5	1.0	0.0	0.0	4	1		1			1			70000	3	1989	1			7																	3
914	1	1	2.5	0.0	0.0	4			1			1			37500	3	2006	98			4																	3
915	1	1	1.5	0.0	0.0	5			1			1			120000	3	2009	98			4																	3
915	2	2	48.0	300.0	4.0	4	4		1			1			1200000	6	2005	1			1	1			1			1			1			1				3
915	3	2	30.0	400.0	4.0	4	4		1			1			750000	6	2005	1			1	1			1			1			1			1				3
915	4	2	14.0	200.0	7.0	1	5		1			1			300000	3	2010	1			1	1			1			1			1			1				3
915	5	2	6.0	250.0	2.0	4	4		1			1			200000	6	2005	1			1	1			1			1			1			1				3
915	6	2	3.0	150.0	0.0	4	3	600.0	1			1			100000	6	2010	1			1	1			1			1			1			1				3
916	1	1	1.0	0.0	0.0	4			71			71			100000	3	2002	98			4																	3
917	1	1	0.5	0.0	0.0	4			1			1			50000	3	2001	98			4																	3
918	1	1	2.0	0.0	0.0	3			1			1			300000	3	2004	98			4																	3
919	1	1	3.5	0.0	0.0	4			1			1			175000	1	1996	98			4																	3
919	2	2	30.0	500.0	3.0	4	4		72			72			585000	6	2009	1			1	1	72		98			1	72		1			71				3
919	3	2	27.0	250.0	3.0	4	4		72			72			750000	6	2009	1			1	1	72		98			1	72		1			71				3
919	4	8	3.0	0.0	6.0	4	6	33.0	1			1			7000	1	2000	1			2	1			1			1			1			1				3
919	5	2	2.0	100.0	3.0	4	3	100.0	72			72			60000	6	2011	98			1	1			1			1			1			1				3
919	6	2	2.0	100.0	4.0	4	3	100.0	72			72			60000	6	2011	98			1	1			1			1			1			1				3
920	1	1	10.0	0.0	0.0	4			1			1			1000000	3	2002	98			4																	3
920	2	2	60.0	0.0	3.0	4	8		1			1			3000000	3	2002	72			1	72			72			72			72			72				3
920	3	8	60.0	0.0	0.0	4	3	181.0	1			1			1000000	6	2007	1			2	1			1			1			1			1				3
920	4	8	53.0	0.0	0.0	4	3	208.0	1			1			800000	6	2007	1			2	1			1			1			1			1				3
920	5	8	42.0	0.0	0.0	4	3	850.0	1			1			700000	6	2007	1			2	1			1			1			1			1				3
920	6	8	30.0	0.0	0.0	4	3	750.0	1	72		72			60000	6	2007	1			2	1			1			1			1			1				3
921	1	1	7.0	0.0	0.0	4			1			1			1000000	3	1985	98			4																	3
922	1	1	0.5	0.0	0.0	4			1			1			100000	3	2000	98			4																	3
923	1	1	2.5	0.0	0.0	3			4			4			300000	3	2005	98			4																	3
924	1	1	2.02	0.0	0.0	5			1			1			200000	3	1990	98			4																	3
925	1	1	1.0	0.0	0.0	4			1			1			250000	3	2007	98			4																	3
926	1	1	2.5	0.0	0.0	5			1			1			700000	3	1996	98			4																	3
927	1	1	4.0	0.0	0.0	4			1			1			60000	1	2003	98			4																	3
927	2	2	30.0	200.0	3.0	4	3	375.0	72			72			1500000	6	2007	1			1	1			1			1			1			1				3
927	3	2	14.0	100.0	0.0	4	3	200.0	72			72			300000	6	2008	1			1	1			1			1			1			1				3
927	4	2	28.0	150.0	0.0	4	3	417.0	72			72			4000000	6	1995	1			1	1			1			1			1			1				3
927	5	2	8.0	250.0	0.0	4	3	125.0	72			72			2200000	6	2008	1			1	1			1			1			1			1				3
927	6	2	0.5	500.0	0.0	4	3	161.0	72			72			5000	6	2010	1			1	1			1			1			1			1				3
928	1	1	3.0	0.0	0.0	4			1			1			600000	3	1994	98			4																	3
929	1	1	4.0	0.0	0.0	5			1			1			600000	1	2004	98			4																	3
930	1	1	2.5	0.0	0.0	4			1			1			500000	1	2008	98			4																	3
931	1	1	8.0	0.0	0.0	4			1			1			1600000	3	1995	98			4																	3
931	2	2	22.0	500.0	0.0	4	8		1			1			4400000	3	1995	72			1	72			72			72			72			72				3
931	3	2	20.0	800.0	0.0	4	8		1			1			4000000	3	1995	72			1	72			72			72			72			72				3
931	4	2	18.0	2000.0	0.0	4	8		1			1			3600000	3	1995	72			1	72			72			72			72			72				3
931	5	2	12.0	600.0	0.0	4	8		1			1			2400000	3	1995	72			1	72			72			72			72			72				3
931	6	8	4.0	0.0	0.0	4	2		1			1			800000	3	1995	1			2	1			1			1			1			1				3
932	1	1	2.0	0.0	0.0	4			1			1			40000	1	2003	98			4																	3
933	1	1	12.0	0.0	0.0	5			1			1			1800000	3	2000	98			4																	3
933	2	2	14.0	1000.0	0.0	4	2		72			72			350000	5	2005	1			1	1			1			1			1			1				3
933	3	2	14.0	800.0	0.0	4	2		72			72			420000	5	2004	1			1	1			1			1			1			1				3
934	1	1	8.0	0.0	0.0	4			1			1			1600000	3	2000	98			4																	3
935	1	1	6.0	0.0	0.0	4			1			1			1200000	3	1998	98			4																	3
935	2	2	10.0	800.0	0.0	4	6	50.0	1			1			200000	3	1998	72			1	72			72			72			72			72				3
936	1	1	0.5	0.0	0.0	4			1			1			50000	3	2008	98			4																	3
937	1	1	0.5	0.0	0.0	4			1			1			100000	3	1994	98			4																	3
938	1	1	1.0	0.0	0.0	4			1			1			150000	3	2003	98			4																	3
939	1	1	1.0	0.0	0.0	4			72			72			200000	5	2008	98			4																	3
940	1	1	1.0	0.0	0.0	4			1			1			100000	3	2001	98			4																	3
941	1	1	0.5	0.0	0.0	5			1			1			10000	3	2007	98			4																	3
942	1	1	0.5	0.0	0.0	3			1			1			20000	3	1940	98			4																	3
943	1	1	16.0	0.0	0.0	4			1			1			64000	3	2003	98			4																	3
944	1	1	5.0	0.0	0.0	4			1			1			100000	3	2008	98			4																	3
944	2	2	35.0	200.0	6.0	4	7		1			1			150000	3	2008	72			1	72			72			72			72			72				3
944	3	2	20.0	150.0	5.0	4	7		1			1			75000	3	2008	72			1	72			72			72			72			72				3
944	4	2	10.0	200.0	5.0	4	8		1			1			50000	3	2008	72			1	72			72			72			72			72				3
945	1	1	5.0	0.0	0.0	4			2	3	4	72			100000	3	2008	98			4																	3
945	2	2	40.0	200.0	5.0	4	7		1			1			250000	2	2008	72			1	72			72			72			72			72				3
946	1	1	5.0	0.0	0.0	4			1			1	4		250000	3	1990	98			4																	3
946	2	2	40.0	300.0	7.0	4	7		1			1	4		500000	3	1990	72			1	72			72			72			72			72				3
947	1	1	8.0	0.0	0.0	4			2			2			80000	3	2006	98			4																	3
948	1	1	1.0	0.0	0.0	4			1			1			20000	3	2005	98			4																	3
949	1	1	2.0	0.0	0.0	4			1			1			40000	3	2000	98			4																	3
950	1	1	1.5	0.0	0.0	4			1			1			30000	3	2001	98			4																	3
951	1	1	7.0	0.0	0.0	4			1			1			200000	3	1986	98			4																	3
952	1	1	2.0	0.0	0.0	4			1			1			80000	3	1940	98			4																	3
953	1	1	4.5	0.0	0.0	5			1			1			67000	3	1985	98			4																	3
954	1	1	10.0	0.0	0.0	5			1			1			60000	3	1985	98			4																	3
954	2	2	40.0	500.0	3.0	4	2		1			1			200000	1	2005	1			1	1			1			1			1			1				3
954	3	2	40.0	600.0	3.0	4	4		72			72			200000	6	2008	1			1	1			1			1			1			1				3
954	4	2	20.0	500.0	3.0	4	4		72			72			100000	6	2009	1			1	1			1			1			1			1				3
955	1	1	8.0	0.0	0.0	5			1			1			280000	1	1998	98			4																	3
955	2	2	52.0	500.0	2.0	4	5		72			72			416000	6	2000	1			1	1			1			1			1			1				3
955	3	2	20.0	800.0	2.0	4	5		72			72			180000	6	2005	1			1	1			1			1			1			1				3
955	4	2	44.0	1000.0	2.0	4	5		72			72			396000	6	2008	1			1	1			1			1			1			1				3
955	5	2	22.0	800.0	2.0	4	5		72			72			198000	6	2009	1			1	1			1			1			1			1				3
955	6	2	48.0	600.0	2.0	4	4		72			72			432000	6	2009	1			1	1			1			1			1			1				3
955	7	2	52.0	500.0	2.0	4	4		72			72			520000	6	2010	1			1	1			1			1			1			1				3
955	8	2	24.0	1200.0	2.0	4	4		72			72			360000	6	2009	1			1	1			1			1			1			1				3
955	9	2	8.0	400.0	2.0	4	3	75.0	72			72			40000	6	2010	1			1	1			1			1			1			1				3
956	1	1	6.0	0.0	0.0	5			1			1			60000	3	2009	98			4																	3
957	1	1	6.0	0.0	0.0	5			1			1			300000	1	2007	98			4																	3
957	2	2	60.0	700.0	2.0	4	4		72			72			120000	6	2009	1			1	1			1			1			1			1				3
957	3	2	26.0	1000.0	2.0	4	4		72			72			52000	6	2009	1			1	1			1			1			1			1				3
957	4	2	26.0	800.0	2.0	4	4		72			72			52000	6	2009	1			1	1			1			1			1			1				3
957	5	2	2.0	500.0	2.0	4	3	500.0	72			72			4000	6	2010	1			1	1			1			1			1			1				3
958	1	1	4.0	0.0	0.0	5			2			2			40000	3	2000	98			4																	3
958	2	2	20.0	800.0	0.0	4	5		72			72			100000	6	2009	1			1	1			1			1			1			1				3
958	3	2	1.0	800.0	0.0	4	3	30.0	72			72			5000	6	2010	1			1	1			1			1			1			1				3
959	1	1	4.5	0.0	0.0	5			1			1			60000	3	2004	98			4																	3
959	2	2	40.0	500.0	2.0	4	4		72			72			320000	6	2008	1			1	1			1			1			1			1				3
959	3	2	20.0	800.0	3.0	4	4		72			72			200000	6	2009	1			1	1			1			1			1			1				3
959	4	2	22.0	700.0	3.0	4	4		72			72			22000	6	2009	1			1	1			1			1			1			1				3
959	5	2	2.0	500.0	1.0	4	4		72			72			10000	6	2010	1			1	1			1			1			1			1				3
960	1	1	2.5	0.0	0.0	5			1			1			50000	3	1995	98			4																	3
960	2	2	14.0	800.0	1.0	4	4		72			72			140000	6	2010	1			1	1			1			1			1			1				3
960	3	2	14.0	500.0	2.0	4	4		72			72			140000	6	2009	1			1	1			1			1			1			1				3
961	1	1	6.0	0.0	0.0	4			1			1			600000	3	1990	98			4																	3
961	2	2	15.0	3.0	3.0	4	7		1			1			450000	3	1990	72			1	72			1	72		72			72			72				3
961	3	1	6.0	300.0	0.0	5			1			1			1200000	1	2006	98			4																	3
962	1	1	3.0	0.0	0.0	4			1			1			240000	3	2006	98			4																	3
962	2	2	35.0	500.0	2.0	4	7		72			72			875000	6	2009	72			1	72			1	72		72			72			72				3
962	3	2	20.0	500.0	2.0	4	7		72			72			400000	6	2009	72			1	72			1	72		72			72			72				3
962	4	2	15.0	750.0	2.0	4	7		72			72			300000	6	2010	72			1	72			1	72		72			72			72				3
963	1	1	8.0	0.0	0.0	4			1			1			400000	3	2000	98			4																	3
963	2	2	50.0	500.0	3.0	4	7		1			1			1000000	3	2000	72			1	72			72			72			72			72				3
963	3	2	40.0	400.0	3.0	4	7		1			1			800000	3	2000	72			1	72			72			72			72			72				3
964	1	1	3.0	0.0	0.0	4			1			1			150000	3	1977	1			4																	3
964	2	2	45.0	250.0	3.0	4	2		1			1			900000	3	1977	1			1	1			1			1			1			1				3
964	3	2	22.0	400.0	6.0	4	2		1			1			330000	3	1977	1			1	1			1			1			1			1				3
964	4	2	15.0	250.0	6.0	4	2		1			1			150000	3	1977	1			1	1			1			1			1			1				3
965	1	1	1.4	0.0	0.0	4			1			1			150000	3	1999	98			4																	3
965	2	2	33.0	500.0	4.0	4	7		1			1			660000	3	1997	72			1	72			72			72			72			72				3
965	3	2	14.0	500.0	4.0	4	7		1			1			280000	3	1997	72			1	72			72			72			72			72				3
966	1	1	3.0	0.0	0.0	4			1			1			150000	3	1990	98			4																	3
966	2	2	30.0	500.0	3.0	4	2		1			1			600000	3	1990	1			1	1			1			1			1			1				3
966	3	2	28.0	400.0	3.0	4	2		1			1			560000	3	1990	1			1	1			1			1			1			1				3
967	1	1	3.5	0.0	0.0	4			1			1			175000	3	1990	98			4																	3
967	2	2	30.0	500.0	4.0	4	7		1			1			600000	3	1990	72			1	72			72			72			72			72				3
967	3	2	23.0	500.0	4.0	4	7		1			1			460000	3	1990	72			1	72			72			72			72			72				3
967	4	2	15.0	500.0	4.0	4	7		1			1			300000	3	1990	72			1	72			72			72			72			72				3
968	1	1	1.5	0.0	0.0	4			1			1			7500	3	1999	98			4																	3
969	1	1	8.0	0.0	0.0	4			1			1			400000	3	2003	98			4																	3
969	2	2	30.0	750.0	3.0	4	2		1			1			500000	3	2003	1			1	1			1			1			1			1				3
969	3	2	30.0	500.0	3.0	4	8		1			1			500000	3	2003	72			1	72			72			72			72			72				3
969	4	2	30.0	500.0	3.0	4	8		1			1			500000	3	2003	72			1	72			72			72			72			72				3
970	1	1	8.0	0.0	0.0	3			1			1			800000	3	2000	98			4																	3
971	1	1	1.5	0.0	0.0	4			1			1			7500	3	2003	98			4																	3
972	1	1	2.0	0.0	0.0	4			1			1			160000	3	2001	98			4																	3
973	1	1	1.0	0.0	0.0	4			1			1			120000	3	1991	98			4																	3
